           1     1.03994     1.03994           0
           2     1.02566      1.0328  0.00504855
           3     1.06731     1.04431  0.00997557
           4     1.02122     1.03853  0.00899768
           5      1.0458     1.03999  0.00731465
           6     1.04432     1.04071  0.00613114
           7     1.05961     1.04341  0.00581958
           8     1.05906     1.04537  0.00541102
           9     1.03846      1.0446  0.00486398
          10     1.03802     1.04394  0.00442182
          11     1.04066     1.04364  0.00402989
          12     1.05576     1.04465  0.00381843
          13     1.06684     1.04636  0.00388733
          14     1.05471     1.04696  0.00365518
          15     1.04611      1.0469  0.00341194
          16     1.04506     1.04678  0.00320062
          17      1.0407     1.04643  0.00303229
          18      1.0357     1.04583  0.00292183
          19     1.01716     1.04432  0.00313368
          20     1.04159     1.04418  0.00297998
          21     1.06056     1.04496  0.00293831
          22     1.06733     1.04598  0.00297547
          23     1.01402     1.04459  0.00315399
          24     1.04226     1.04449  0.00302406
          25     1.06141     1.04517  0.00297787
          26     1.03879     1.04493  0.00287344
          27     1.01516     1.04382    0.002971
          28     1.05238     1.04413  0.00288056
          29      1.0348     1.04381  0.00279914
          30     1.02908     1.04332  0.00274857
          31     1.01052     1.04226  0.00285626
          32     1.03893     1.04215  0.00276889
          33     1.04866     1.04235    0.002692
          34     1.05269     1.04266  0.00262993
          35     1.02416     1.04213  0.00260736
          36      1.0664      1.0428  0.00262066
          37     1.07388     1.04364  0.00268105
          38     1.04988     1.04381  0.00261552
          39     1.02593     1.04335  0.00258832
          40     1.02919     1.04299  0.00254769
          41     1.04935     1.04315  0.00249027
          42     1.03349     1.04292  0.00244157
          43     1.04551     1.04298  0.00238553
          44     1.05254      1.0432  0.00234119
          45     1.04535     1.04324  0.00228966
          46     1.05827     1.04357  0.00226305
          47     1.06542     1.04404  0.00226216
          48      1.0318     1.04378  0.00222935
          49      1.0589     1.04409  0.00220511
          50     1.06312     1.04447  0.00219362
          51     1.03081      1.0442   0.0021669
          52     1.03254     1.04398   0.0021368
          53     1.02888     1.04369   0.0021154
          54     1.03602     1.04355  0.00208099
          55     1.03076     1.04332  0.00205611
          56     1.04313     1.04331  0.00201939
          57     1.04263      1.0433    0.001984
          58     1.05793     1.04355  0.00196575
          59     1.05459     1.04374  0.00194131
          60     1.07334     1.04423  0.00197062
          61     1.04214      1.0442  0.00193861
          62     1.02113     1.04383  0.00194274
          63     1.08541     1.04449   0.0020209
          64     1.05073     1.04459  0.00199168
          65     1.03829     1.04449  0.00196339
          66     1.05192      1.0446  0.00193687
          67     1.05753     1.04479  0.00191755
          68     1.07403     1.04522  0.00193695
          69     1.02098     1.04487   0.0019405
          70     1.05369       1.045  0.00191686
          71     1.02694     1.04474  0.00190666
          72     1.07681     1.04519  0.00193148
          73     1.05318      1.0453  0.00190812
          74     1.03697     1.04519  0.00188566
          75     1.06258     1.04542  0.00187473
          76     1.03549     1.04529   0.0018546
          77     1.03894     1.04521  0.00183235
          78     1.04104     1.04515  0.00180964
          79      1.0319     1.04498  0.00179448
          80     1.06326     1.04521  0.00178653
          81     1.05526     1.04534  0.00176877
          82     1.04688     1.04536   0.0017473
          83     1.02982     1.04517  0.00173625
          84     1.04941     1.04522  0.00171631
          85     1.08283     1.04566  0.00175224
          86     1.03071     1.04549  0.00174046
          87     1.02991     1.04531  0.00172964
          88     1.05526     1.04542  0.00171368
          89     1.03914     1.04535  0.00169588
          90     1.04436     1.04534  0.00167707
          91     1.04053     1.04529  0.00165948
          92     1.04427     1.04528  0.00164148
          93     1.04907     1.04532  0.00162433
          94     1.03337     1.04519  0.00161201
          95     1.06229     1.04537  0.00160507
          96     1.04358     1.04535  0.00158846
          97       1.071     1.04562  0.00159393
          98     1.06634     1.04583  0.00159164
          99       1.046     1.04583  0.00157556
         100     1.06039     1.04597  0.00156652
