0 26901.2 33838.6
1 22044.8 30372.8
2 20680.1 27719.7
3 20651.6 24689
4 19718.8 23384.8
5 19259.5 22635.5
6 18674 21884.5
7 17278.1 20354.8
8 16856.9 19698.4
9 15782.4 19001.5
10 14782.5 18195.3
11 14507.9 17842.3
12 13389.6 16477.7
13 12623.7 15797.1
14 12622.9 15191.4
15 12622.9 14786.3
16 11978.3 14129.7
17 11966.7 13580.8
18 11966.7 12903.7
19 11855.4 12492.2
20 11227.4 12380.4
21 11227.4 12318.9
22 11057.8 12066.5
23 10829 11751.7
24 10525.4 11272.4
25 10196.9 11180.2
26 10311.7 11114.8
27 10067.4 10876.3
28 10067.4 10782.4
29 9788.16 10595
30 9525.75 10462.7
31 9525.75 10527.8
32 9441.55 10445.5
33 9328.1 10403.8
34 9441.55 10551
35 9172.21 10571.5
36 8873.55 10218.1
37 8884.03 9879.33
38 9054.09 9954.42
39 8941.57 10022.8
40 8846.21 9944.91
41 8846.21 10013.7
42 8846.21 9903.12
43 8797.35 9918.92
44 8680.88 9656.51
45 8680.88 9261.43
46 8418.61 8997.14
47 8418.61 8866.81
48 8247.24 8893.31
49 8247.24 8891.83
50 8247.24 8668.57
51 8247.24 8628.63
52 8175.53 8526.3
53 8175.53 8361.36
54 8175.53 8375.77
55 8175.53 8372.5
56 8175.53 8379.19
57 8175.53 8336.02
58 8159.44 8328.24
59 7995.79 8222.32
60 7978.06 8193.2
61 7979.7 8279.35
62 7979.7 8215.72
63 7937.71 8101.95
64 7937.71 8156.09
65 7687.2 8172
66 7660.11 8154.25
67 7641.15 8047.5
68 7634.86 7936.05
69 7593.84 7896.59
70 7593.84 7899.12
71 7591.13 7731.08
72 7570.92 7686.4
73 7425.05 7682.91
74 7410.85 7616.94
75 7035.36 7543.69
76 7035.36 7435.37
77 6968.01 7327.22
78 6966.37 7149.92
79 6956.63 7112.35
80 6868.72 7035.24
81 6868.72 7031.58
82 6868.76 7003.98
83 6829.01 7038.28
84 6840.31 7063.59
85 6807.73 7041.23
86 6827.37 7149.24
87 6806.1 7192.78
88 6647.05 7090.15
89 6693.29 7014.83
90 6693.29 7002.87
91 6693.29 7090.69
92 6680.15 6928.52
93 6588.43 6916.56
94 6583.15 6882.39
95 6583.15 6951.34
96 6588.43 7087.3
97 6588.43 7224.55
98 6493.42 7069.93
99 6544.96 7014.49
100 6545.42 7067.89
101 6545.42 6992.89
102 6493.42 6953.91
103 6493.42 6760.7
104 6455.25 6782.2
105 6455.25 6587.09
106 6455.25 6594.28
107 6455.25 6588.68
108 6431.19 6531.41
109 6335.85 6513.36
110 6199.24 6492.81
111 6199.24 6551.86
112 6199.24 6579.41
113 6199.24 6702.1
114 6199.24 6742.69
115 6199.24 6712.38
116 6199.24 6688.95
117 6199.24 6746.42
118 6199.24 6688.91
119 6174.51 6596.13
120 6138.77 6509.66
121 6097.52 6318.68
122 6058.64 6253.11
123 6035.58 6324.11
124 6035.58 6303.16
125 6035.58 6251.73
126 6035.58 6208.48
127 6035.58 6175.86
128 6035.58 6224.37
129 6026.17 6158.85
130 6026.17 6148.15
131 6026.17 6062.86
132 6010.82 6030.76
133 6010.82 6028.42
134 6010.82 6025.2
135 5999.35 6020.91
136 5983.99 6019.49
137 5977.01 6012.64
138 5977.01 6034.87
139 5936 6029.32
140 5920.64 6058.49
141 5920.64 6041.11
142 5920.64 6025.34
143 5910.98 5968.19
144 5895.62 5949.67
145 5805.45 5942.64
146 5805.45 5938.06
147 5801.77 5905.18
148 5801.77 5875.81
149 5801.77 5827.91
150 5792.22 5803.32
151 5792.22 5802.05
152 5792.22 5799.93
153 5790.63 5797.89
154 5790.63 5797.4
155 5756.1 5794.08
156 5756.1 5790.72
157 5756.1 5782.89
158 5756.1 5780.29
159 5756.1 5777.48
160 5756.1 5765.84
161 5756.1 5757.92
162 5756.1 5757.8
163 5756.1 5758.27
164 5756.1 5756.56
165 5756.1 5756.1
166 5756.1 5756.1
167 5741.12 5755.95
168 5725.49 5754.9
169 5725.49 5750.18
170 5725.49 5746.5
171 5725.49 5737.13
172 5724.41 5732
173 5724.41 5726.35
174 5724.41 5725.09
175 5724.41 5724.86
176 5724.41 5724.66
177 5724.41 5724.41
178 5724.41 5724.41
179 5724.41 5724.41
180 5724.41 5724.41
181 5724.41 5724.41
182 5724.41 5724.41
183 5696.43 5724.13
184 5696.43 5722.17
185 5696.43 5718.53
186 5696.43 5712.65
187 5696.43 5707.82
188 5678.43 5703.4
189 5678.43 5696.39
190 5678.43 5691.96
191 5678.43 5693.82
192 5678.43 5683.78
193 5678.43 5683.44
194 5678.43 5688.35
195 5678.43 5678.5
196 5678.43 5678.43
197 5662.28 5678.25
198 5662.28 5677.93
199 5662.28 5676.45
200 5662.28 5689.24
201 5648.19 5680.5
202 5648.19 5699.02
203 5648.19 5706.02
204 5626.32 5710.8
205 5626.32 5740.38
206 5620.18 5771.08
207 5620.18 5735.41
208 5620.18 5684.71
209 5620.18 5629.88
210 5620.18 5627.37
211 5620.18 5624.24
212 5620.18 5620.37
213 5601.03 5619.99
214 5601.03 5619.42
215 5601.03 5617.5
216 5601.03 5615.2
217 5601.03 5608.88
218 5601.03 5606.06
219 5601.03 5605.21
220 5601.03 5601.63
221 5601.03 5602.16
222 5601.03 5601.03
223 5601.03 5601.03
224 5601.03 5601.03
225 5601.03 5601.03
226 5601.03 5601.03
227 5560.31 5600.62
228 5560.31 5598.14
229 5560.31 5596.26
230 5550.9 5582.95
231 5550.9 5571.36
232 5546.27 5557.98
233 5546.27 5554.63
234 5546.27 5551.09
235 5546.27 5547.94
236 5546.27 5546.74
237 5546.27 5546.27
238 5546.27 5546.27
239 5546.27 5546.27
240 5546.27 5546.27
241 5546.27 5546.27
242 5546.27 5546.27
243 5546.27 5546.27
244 5546.27 5546.27
245 5546.27 5546.27
246 5326.34 5544.07
247 5326.34 5540.9
248 5326.34 5515.16
249 5326.34 5472.8
250 5326.34 5422.64
251 5326.34 5384.92
252 5326.34 5350.29
253 5326.34 5328.69
254 5326.34 5326.34
255 5326.34 5326.34
256 5326.34 5326.34
257 5326.34 5326.34
258 5326.34 5326.34
259 5326.34 5327.23
260 5326.34 5326.34
261 5326.34 5326.34
262 5326.34 5326.34
263 5326.34 5326.34
264 5326.34 5326.34
265 5326.34 5326.34
266 5326.34 5326.34
267 5326.34 5326.34
268 5326.34 5326.34
269 5326.34 5326.34
270 5326.34 5326.34
271 5326.34 5326.34
272 5326.34 5326.34
273 5291.18 5325.99
274 5291.18 5333.82
275 5291.18 5333.21
276 5291.18 5377.37
277 5291.18 5388.47
278 5291.18 5397.57
279 5291.18 5373.7
280 5291.18 5323.11
281 5291.18 5313.39
282 5227.77 5290.55
283 5227.77 5285.95
284 5225.37 5283.54
285 5225.37 5268.07
286 5225.37 5258.75
287 5225.37 5238.89
288 5225.37 5227
289 5225.37 5226.57
290 5225.37 5225.37
291 5225.37 5225.37
292 5225.37 5225.37
293 5225.37 5225.37
294 5225.37 5225.37
295 5225.37 5225.37
296 5225.37 5225.37
297 5225.37 5225.37
298 5225.37 5225.37
299 5225.37 5225.37
300 5225.37 5225.37
301 5225.37 5225.37
302 5218.9 5225.31
303 5218.9 5224.98
304 5218.9 5249.82
305 5211.48 5240.55
306 5211.48 5234.66
307 5200.66 5233.82
308 5200.66 5223.41
309 5200.66 5218.61
310 5200.66 5214.88
311 5200.66 5203.58
312 5194.68 5200.54
313 5194.68 5200.42
314 5189.44 5199.95
315 5186.87 5198.83
316 5186.87 5198.77
317 5186.87 5196.62
318 5186.87 5195.78
319 5186.87 5191.93
320 5186.87 5191.95
321 5186.87 5189.48
322 5178.02 5186.78
323 5178.02 5185.63
324 5178.02 5183.6
325 5178.02 5181.55
326 5178.02 5178.02
327 5178.02 5178.02
328 5170.45 5177.95
329 5170.45 5177.64
330 5170.45 5176.58
331 5170.45 5176.6
332 5170.45 5194.56
333 5170.45 5173.25
334 5170.45 5171.06
335 5170.45 5181.79
336 5170.45 5170.45
337 5170.45 5170.53
338 5170.45 5171.29
339 5170.45 5170.45
340 5170.45 5176.76
341 5170.45 5170.45
342 5170.45 5170.45
343 5170.45 5170.45
344 5170.45 5170.45
345 5170.45 5170.45
346 5170.45 5170.45
347 5170.45 5170.45
348 5170.45 5170.45
349 5170.45 5170.45
350 5170.45 5170.45
351 5170.45 5170.45
352 5170.45 5170.45
353 5170.45 5170.45
354 5170.45 5170.45
355 5170.45 5170.45
356 5170.45 5170.45
357 5170.45 5170.45
358 5170.45 5170.45
359 5170.45 5170.45
360 5170.45 5170.45
361 5170.45 5176.32
362 5170.45 5170.96
363 5057.76 5169.32
364 5095.06 5169.7
365 5170.45 5198.77
366 5170.45 5186.76
367 5170.45 5175.89
368 5168.36 5170.43
369 5168.36 5170.37
370 5168.36 5170.7
371 5168.36 5178.75
372 5168.36 5215.28
373 5168.36 5177.8
374 5149.17 5168.4
375 5149.17 5167.45
376 5143.25 5175.18
377 5143.25 5163.19
378 5124.05 5159.27
379 5124.05 5169.28
380 5124.05 5145.73
381 5124.05 5136.64
382 5124.05 5153.34
383 5124.05 5163.63
384 5124.05 5135.9
385 5124.05 5144.62
386 5124.05 5124.05
387 5098.94 5123.8
388 5098.94 5122.8
389 5098.94 5118.78
390 5098.94 5112.75
391 5098.94 5106.47
392 5098.94 5102.53
393 5098.94 5098.94
394 5098.94 5098.94
395 5098.94 5098.94
396 5098.94 5098.94
397 5074.96 5098.7
398 5074.96 5095.89
399 5074.96 5091.32
400 5074.96 5085.47
401 5074.96 5082.03
402 5074.96 5075.77
403 5074.96 5075.25
404 5074.96 5074.99
405 5074.96 5074.99
406 5074.96 5074.96
407 5074.96 5074.96
408 5074.96 5074.96
409 5074.96 5074.96
410 5074.96 5080.34
411 5074.96 5074.96
412 5074.96 5074.96
413 5074.96 5076.27
414 5074.96 5074.96
415 5074.96 5088.41
416 5074.96 5130.89
417 5074.96 5075.5
418 5072.3 5074.93
419 5072.3 5074.8
420 5072.3 5074.19
421 5072.3 5073.58
422 5072.3 5072.73
423 5072.3 5072.3
424 5072.3 5072.3
425 5072.3 5072.3
426 5072.3 5072.3
427 5072.3 5072.3
428 5068.98 5072.27
429 5068.98 5072.17
430 5068.98 5072
431 5068.98 5075.67
432 5068.98 5103.36
433 5068.98 5115.04
434 5061.73 5104.37
435 5061.73 5101.1
436 5061.73 5169.27
437 5061.73 5098.61
438 5061.73 5094.82
439 5061.73 5063.26
440 5060.6 5063.22
441 5060.6 5064.04
442 5040.77 5062.5
443 5039.63 5063.5
444 5039.63 5060.13
445 5039.63 5053.41
446 5039.63 5049.2
447 5039.63 5045.43
448 5039.63 5046.42
449 5039.63 5041.09
450 5039.63 5039.66
451 5039.63 5039.63
452 5039.63 5039.63
453 5039.63 5039.63
454 5039.63 5039.63
455 5039.63 5039.63
456 5039.63 5039.63
457 5039.63 5039.63
458 5039.63 5039.63
459 5036.05 5039.59
460 5036.05 5039.27
461 5035.44 5038.22
462 5035.44 5037.52
463 5035.44 5035.73
464 5035.44 5035.65
465 5035.44 5035.55
466 5035.44 5035.46
467 5035.44 5035.94
468 5035.44 5036.58
469 5035.44 5040.34
470 5030.81 5035.63
471 5030.81 5035.97
472 5024.55 5034.36
473 5024.55 5033.12
474 5024.55 5034.95
475 5024.55 5037.59
476 5024.55 5029.48
477 5024.55 5061.4
478 5024.55 5071.65
479 5024.55 5054.85
480 5024.55 5037.82
481 5024.55 5030.11
482 5024.55 5024.86
483 5019.93 5024.51
484 5019.93 5027.67
485 5019.93 5024.59
486 5019.93 5022.38
487 5019.93 5027.27
488 5019.93 5020.16
489 5019.93 5019.93
490 5019.93 5019.93
491 5019.93 5019.93
492 5019.93 5019.93
493 5002.72 5019.76
494 5002.72 5018.38
495 5002.72 5014.77
496 5002.72 5010.64
497 5002.72 5007.66
498 5002.72 5003.24
499 5002.72 5002.72
500 4933.07 5002.02
501 5002.72 5010.29
502 5002.72 5032.72
503 5002.72 5005.44
504 5002.72 5004.62
505 5002.72 5010.59
506 5002.72 5024.11
507 5002.72 5002.95
508 5002.72 5002.72
509 5002.72 5002.72
510 5002.72 5002.72
511 5002.72 5002.72
512 5002.72 5002.72
513 5002.72 5015.37
514 5002.72 5032.22
515 5002.72 5004.63
516 5002.72 5012.61
517 5002.72 5002.72
518 5002.72 5002.72
519 5002.72 5002.72
520 5002.72 5002.72
521 5002.72 5002.72
522 5002.72 5002.72
523 5002.72 5002.72
524 5002.72 5002.72
