1	-7.10142e-05	-7.10142e-05	0
2	0.00099584	0.000462413	0.000533427
3	-0.000458482	0.000155448	0.000434828
4	5.55491e-05	0.000130473	0.000308483
5	0.000140948	0.000132568	0.000238959
6	0.00176597	0.000404802	0.000334931
7	0.000484356	0.000416167	0.000283296
8	-0.000121546	0.000348953	0.000254382
9	-0.000288881	0.000278082	0.000235272
10	-0.000530369	0.000197237	0.000225429
11	-0.000794314	0.000107096	0.000222944
12	-0.000160117	8.48282e-05	0.000204734
13	0.000790955	0.000139146	0.000196004
14	-0.0013382	3.36211e-05	0.000209916
15	0.00229431	0.000184334	0.000246787
16	-1.25287e-05	0.00017203	0.000231176
17	-0.000440946	0.000135973	0.000220125
18	-0.00015426	0.000119849	0.000208161
19	-0.000464864	8.90743e-05	0.000199291
20	0.00155702	0.000162472	0.000202812
21	0.000768447	0.000191328	0.000195058
22	-0.000142039	0.000176175	0.000186597
23	0.00101383	0.000212594	0.000181981
24	0.000746668	0.000234848	0.000175649
25	-4.86066e-05	0.000223509	0.000168858
26	-0.000729467	0.000186856	0.000166322
27	0.00019016	0.000186979	0.000160044
28	0.000399819	0.00019458	0.000154409
29	0.000608412	0.00020885	0.000149672
30	0.00212903	0.000272856	0.000158129
31	-0.000965618	0.000232905	0.000158075
32	-0.00106305	0.000192407	0.000158323
33	-9.68016e-05	0.000183643	0.0001537
34	0.00022169	0.000184762	0.000149115
35	-5.04052e-05	0.000178043	0.000144948
36	0.00100329	0.000200966	0.000142717
37	-0.00151617	0.000154557	0.000146359
38	-0.000644369	0.000133533	0.000143999
39	-0.000640616	0.000113683	0.000141656
40	-0.000339669	0.000102349	0.000138533
41	-0.000714494	8.24262e-05	0.000136573
42	0.000442281	9.09941e-05	0.000133557
43	0.000279412	9.53759e-05	0.000130487
44	-9.71577e-05	9.10002e-05	0.000127562
45	-0.000496795	7.79381e-05	0.000125378
46	-0.000520732	6.49235e-05	0.000123311
47	-0.00108885	4.0375e-05	0.00012313
48	0.000281894	4.54067e-05	0.000120643
49	0.000193042	4.84196e-05	0.000118193
50	0.000560626	5.86638e-05	0.000116258
51	-0.000439751	4.88909e-05	0.000114374
52	0.000284496	5.34218e-05	0.000112244
53	-0.000679407	3.95948e-05	0.000110971
54	-0.000884455	2.24828e-05	0.000110233
55	0.00133224	4.62965e-05	0.000110799
56	0.000704548	5.8051e-05	0.000109436
57	-0.000860792	4.1931e-05	0.000108701
58	0.00108035	5.98347e-05	0.0001083
59	-0.000187799	5.56375e-05	0.000106531
60	-0.000269153	5.02244e-05	0.000104881
61	0.000641297	5.99141e-05	0.000103601
62	-0.000417799	5.2209e-05	0.000102207
63	-0.000402971	4.49839e-05	0.000100831
64	0.00115539	6.23341e-05	0.000100748
65	0.000749433	7.29048e-05	9.97478e-05
66	-0.000884761	5.83947e-05	9.92908e-05
67	-0.000117793	5.57651e-05	9.7833e-05
68	5.83331e-05	5.58028e-05	9.63835e-05
69	9.55569e-05	5.6379e-05	9.49782e-05
70	-0.000162193	5.32565e-05	9.36636e-05
71	-0.000644852	4.3424e-05	9.2857e-05
72	0.000338334	4.752e-05	9.16498e-05
73	-0.00106713	3.22509e-05	9.16662e-05
74	1.14768e-05	3.19701e-05	9.04195e-05
75	0.000714347	4.10685e-05	8.96685e-05
76	0.00130589	5.77108e-05	9.00323e-05
77	0.000365669	6.17103e-05	8.89453e-05
78	-0.000811448	5.05159e-05	8.85084e-05
79	-0.000216553	4.71353e-05	8.74462e-05
80	1.3547e-05	4.67155e-05	8.63472e-05
81	-0.00110321	3.25188e-05	8.64482e-05
82	-0.000413131	2.7084e-05	8.55602e-05
83	0.000273346	3.00511e-05	8.45752e-05
84	-0.000460777	2.42079e-05	8.37663e-05
85	0.000444437	2.91517e-05	8.29225e-05
86	0.00105814	4.11168e-05	8.28214e-05
87	-0.000636823	3.33243e-05	8.22339e-05
88	0.0015256	5.0282e-05	8.30439e-05
89	0.00133573	6.47252e-05	8.33662e-05
90	0.000406498	6.85227e-05	8.25221e-05
91	-0.000503808	6.22333e-05	8.18523e-05
92	0.00129605	7.56443e-05	8.20609e-05
93	-0.00146672	5.90598e-05	8.28506e-05
94	-5.15492e-05	5.78831e-05	8.1973e-05
95	-0.000479838	5.22229e-05	8.13028e-05
96	0.000208079	5.38464e-05	8.04678e-05
97	0.00107353	6.43586e-05	8.03247e-05
98	0.00054417	6.92546e-05	7.96515e-05
99	-0.000176326	6.6774e-05	7.88818e-05
100	-0.000273364	6.33726e-05	7.81631e-05
