288 1.72434  1.72434
289 1.72434  1.72434
290 1.72434  1.74139
291 1.72434  1.73071
292 1.72434  1.73413
293 1.72434  1.72434
294 1.72434  1.72434
295 1.72434  1.72434
296 1.72434  1.72434
297 1.72434  1.72786
298 1.72434  1.72434
299 1.72434  1.72434
300 1.72434  1.72434
301 1.72434  1.72434
302 1.72434  1.72434
303 1.72434  1.72434
304 1.69756  1.72381
305 1.69756  1.72357
306 1.71231  1.72371
307 1.65756  1.72093
308 1.65756  1.71211
309 1.65756  1.69012
310 1.65756  1.66242
311 1.65756  1.65756
312 1.65756  1.65756
313 1.65756  1.6682
314 1.65756  1.65756
315 1.65756  1.65756
316 1.65201  1.65745
317 1.65201  1.65667
318 1.65201  1.65689
319 1.65201  1.65578
320 1.6083  1.65347
321 1.6083  1.64531
322 1.6083  1.63952
323 1.6083  1.62209
324 1.6083  1.60881
325 1.6083  1.6083
326 1.6083  1.6083
327 1.6083  1.6083
328 1.57761  1.60769
329 1.57761  1.60339
330 1.57761  1.59295
331 1.57761  1.59162
332 1.57761  1.58277
333 1.57761  1.57822
334 1.57761  1.57761
335 1.57761  1.58366
336 1.57761  1.57761
337 1.57761  1.57761
338 1.57761  1.57761
339 1.57761  1.57761
340 1.57761  1.57761
341 1.57761  1.57761
342 1.57761  1.59986
343 1.57761  1.57761
344 1.57761  1.57761
345 1.57761  1.57761
346 1.57761  1.58348
347 1.34282  1.58269
348 1.34282  1.64913
349 1.34282  1.47924
350 1.34282  1.39944
351 1.34282  1.36236
352 1.34282  1.34968
353 1.34282  1.34282
354 1.34282  1.34282
355 1.34282  1.34282
356 1.34282  1.34282
357 1.34282  1.34282
358 1.34282  1.34282
359 1.34282  1.34282
360 1.34282  1.34282
361 1.34282  1.34282
362 1.34282  1.34282
363 1.34018  1.34277
364 1.34018  1.3425
365 1.34018  1.34187
366 1.34018  1.34124
367 1.34018  1.34034
368 1.34018  1.34018
369 1.34018  1.34018
370 1.34018  1.34018
371 1.34018  1.34018
372 1.34018  1.34018
373 1.34018  1.34018
374 1.29015  1.34063
375 1.29015  1.33131
376 1.29015  1.32137
377 1.29015  1.30581
378 1.27064  1.29292
379 1.27064  1.28634
380 1.27064  1.2801
381 1.27064  1.27522
382 1.27064  1.27268
383 1.27064  1.27103
384 1.27064  1.27064
385 1.27064  1.2722
386 1.27064  1.27103
387 1.27064  1.30023
388 1.27064  1.27103
389 1.27064  1.27359
390 1.27064  1.27296
391 1.27064  1.27064
392 1.27064  1.27064
393 1.27064  1.27754
394 1.27064  1.27064
395 1.27064  1.27064
396 1.27064  1.27064
397 1.27064  1.27064
398 1.27064  1.27064
399 1.25567  1.27034
400 1.25567  1.26854
401 1.25567  1.26435
402 1.25567  1.26076
403 1.25567  1.25567
404 1.25567  1.25567
405 1.25567  1.25989
406 1.25567  1.25567
407 1.25567  1.25567
408 1.25567  1.25567
409 1.25567  1.25567
410 1.25567  1.25567
411 1.25567  1.25567
412 1.25567  1.25567
413 1.25567  1.25567
414 1.25318  1.25562
415 1.25318  1.25522
416 1.25318  1.25432
417 1.25318  1.25318
418 1.25318  1.25318
419 1.25318  1.25318
420 1.25318  1.27913
421 1.25318  1.26028
422 1.25318  1.25328
423 1.25318  1.25318
424 1.25318  1.25318
425 1.25318  1.25646
426 1.25318  1.25318
427 1.25318  1.2771
428 1.25318  1.25983
429 1.25318  1.25318
430 1.25318  1.28809
431 1.25318  1.33941
432 1.25318  1.35797
433 1.25318  1.3143
434 1.25318  1.31931
435 1.25318  1.25318
436 1.25318  1.25318
437 1.25318  1.25318
438 1.25318  1.25318
439 1.25318  1.25318
440 1.25318  1.25318
441 1.25318  1.25318
442 1.25318  1.25318
443 1.25318  1.25318
444 1.25318  1.25318
445 1.25318  1.25318
446 1.25318  1.25318
447 1.25318  1.25318
448 1.25318  1.25318
449 1.25318  1.25318
450 1.25318  1.25318
451 1.25318  1.25318
452 1.25318  1.25318
453 1.25318  1.25318
454 1.25318  1.25318
455 1.25318  1.25318
456 1.25318  1.27572
457 1.25318  1.35352
458 1.25318  1.28538
459 1.25318  1.25477
460 1.25318  1.25318
461 1.25318  1.25318
462 1.25318  1.25318
463 1.25318  1.25318
464 1.25318  1.25318
465 1.25318  1.25318
466 1.25318  1.25318
467 1.25318  1.25318
468 1.25318  1.25318
469 1.25318  1.25318
470 1.25318  1.25318
471 1.25318  1.34241
472 1.25318  1.31878
473 1.25318  1.25762
474 1.25318  1.28747
475 1.25318  1.26493
476 1.25318  1.25318
477 1.25318  1.29037
478 1.25318  1.25318
479 1.25318  1.25318
480 1.25318  1.25318
481 1.25318  1.25318
482 1.25318  1.25318
483 1.25318  1.25318
484 1.25318  1.25318
485 1.25318  1.25318
486 1.25318  1.25318
487 1.25318  1.25318
488 1.25318  1.25318
489 1.25318  1.25318
490 1.25318  1.25318
491 1.25318  1.25318
492 1.25318  1.25318
493 1.25318  1.39248
494 1.25318  1.32513
495 1.25318  1.25318
496 1.25318  1.25318
497 1.25318  1.25318
498 1.25318  1.25318
499 1.25318  1.25318
500 1.25318  1.25318
501 1.25318  1.25318
502 1.25318  1.25318
503 1.25318  1.25318
504 1.25112  1.25314
505 1.25112  1.25281
506 1.25112  1.25244
507 1.25112  1.25219
508 1.25112  1.2514
509 1.25112  1.25112
510 1.25112  1.25112
511 1.25112  1.25112
512 1.25112  1.25112
513 1.25112  1.25112
514 1.25112  1.25112
515 1.25112  1.25112
516 1.25112  1.25112
517 1.25112  1.25112
518 1.25112  1.25112
519 1.25112  1.25112
520 1.25112  1.25112
521 1.25112  1.25112
522 1.25112  1.25112
523 1.25112  1.25112
524 1.25112  1.25112
525 1.25112  1.25112
526 1.25112  1.28311
527 1.25112  1.27381
528 1.25112  1.25112
529 1.25112  1.25112
530 1.25112  1.25112
531 1.25112  1.25112
532 1.25112  1.25112
533 1.25112  1.25112
534 1.25112  1.25112
535 1.25112  1.25112
536 1.25112  1.25112
537 1.25112  1.25112
538 1.25112  1.25112
539 1.25112  1.2545
540 1.25112  1.25832
541 1.25112  1.28682
542 1.25112  1.25976
543 1.25112  1.25112
544 1.25112  1.25112
545 1.25112  1.25112
546 1.25112  1.25112
547 1.25112  1.25112
548 1.25112  1.25112
549 1.25112  1.25112
550 1.25112  1.25112
551 1.25112  1.25112
552 1.25112  1.25112
553 1.25112  1.25112
554 1.25112  1.25112
555 1.25112  1.25112
556 1.25112  1.25262
557 1.25112  1.25412
558 1.25112  1.25713
559 1.25112  1.35303
560 1.25112  1.30043
561 1.25112  1.26081
562 1.25112  1.25112
563 1.25112  1.25112
564 1.25112  1.25516
565 1.25112  1.25112
566 1.25112  1.25112
567 1.25112  1.25112
568 1.25112  1.25112
569 1.25112  1.25112
570 1.25112  1.25112
571 1.25112  1.25112
572 1.25112  1.26192
573 1.25112  1.28361
574 1.25112  1.30338
575 1.25112  1.27595
576 1.25112  1.25892
577 1.25112  1.31581
578 1.25112  1.25112
579 1.25112  1.25112
580 1.25112  1.25112
581 1.25112  1.25112
582 1.25112  1.25112
583 1.25112  1.25112
584 1.25112  1.25112
585 1.25112  1.25112
586 1.25112  1.25112
587 1.25112  1.25112
588 1.25112  1.30262
589 1.25112  1.34239
590 1.25112  1.29745
591 1.25112  1.28516
592 1.25112  1.25112
593 1.25112  1.25318
594 1.25112  1.25115
595 1.25112  1.26317
596 1.25112  1.25112
597 1.25112  1.25112
598 1.25112  1.25112
599 1.25112  1.25112
600 1.25112  1.25112
601 1.25112  1.25112
602 1.25112  1.25112
603 1.25112  1.25112
604 1.25112  1.25112
605 1.25112  1.25112
606 1.25112  1.25112
607 1.25112  1.25112
608 1.25112  1.25112
609 1.25112  1.25112
610 1.25112  1.25112
611 1.25112  1.25112
612 1.25112  1.25112
613 1.25112  1.25112
614 1.21094  1.24951
615 1.21094  1.29047
616 1.21094  1.23413
617 1.21094  1.21715
618 1.21094  1.21565
619 1.21094  1.21094
620 1.21094  1.21094
621 1.21094  1.21094
622 1.21094  1.21094
623 1.21094  1.21094
624 1.21094  1.21645
625 1.21094  1.21094
626 1.21094  1.21094
627 1.21094  1.21094
628 1.21094  1.23986
629 1.21094  1.21296
630 1.21094  1.21094
631 1.21094  1.21094
632 1.21094  1.21094
633 1.21094  1.21094
634 1.21094  1.21094
635 1.21094  1.21094
636 1.21094  1.21094
637 1.21094  1.21094
638 1.21094  1.21094
639 1.21094  1.21094
640 1.21094  1.21094
641 1.21094  1.21094
642 1.21094  1.21124
643 1.21094  1.21153
644 1.21094  1.24874
645 1.21094  1.21094
646 1.21094  1.21094
647 1.21094  1.21153
648 1.21094  1.21094
649 1.21094  1.21094
650 1.21094  1.21094
651 1.21094  1.21094
652 1.21094  1.2133
653 1.21094  1.21247
654 1.21094  1.21094
655 1.21094  1.21094
656 1.21094  1.21094
657 1.21094  1.21094
658 1.21094  1.21094
659 1.21094  1.21094
660 1.21094  1.21094
661 1.21094  1.21094
662 1.21094  1.21094
663 1.21094  1.21094
664 1.21094  1.21094
665 1.21094  1.21094
666 1.21094  1.21094
667 1.21094  1.21094
668 1.21094  1.21094
669 1.21094  1.21094
670 1.21094  1.21094
671 1.21094  1.21094
672 1.21094  1.21094
673 1.21094  1.24639
674 1.21094  1.2371
675 1.21094  1.21094
676 1.21094  1.21094
677 1.21094  1.21094
678 1.21094  1.21094
679 1.21094  1.21094
680 1.21094  1.21094
681 1.21094  1.21094
682 1.21094  1.21094
683 1.21094  1.21094
684 1.21094  1.22822
685 1.21094  1.21094
686 1.21094  1.21094
687 1.21094  1.21094
688 1.21094  1.21094
689 1.21094  1.21094
690 1.21094  1.21094
691 1.20975  1.21091
692 1.20975  1.21077
693 1.20975  1.21022
694 1.20975  1.2102
695 1.20975  1.20975
696 1.20975  1.20975
697 1.20975  1.20975
698 1.20975  1.23156
699 1.20975  1.22905
700 1.20975  1.28341
701 1.20975  1.2161
702 1.20975  1.20975
703 1.20975  1.20975
704 1.20975  1.20975
705 1.20975  1.20975
706 1.20975  1.20975
707 1.20975  1.20975
708 1.19722  1.2095
709 1.19722  1.20749
710 1.19722  1.20424
711 1.19722  1.20098
712 1.19722  1.19973
713 1.19722  1.19722
714 1.19722  1.19751
715 1.19722  1.19722
716 1.19722  1.19722
717 1.19722  1.19722
718 1.19722  1.19722
719 1.19722  1.19722
720 1.19722  1.19722
721 1.17941  1.19687
722 1.17941  1.19473
723 1.17941  1.18654
724 1.17941  1.18191
725 1.17941  1.18404
726 1.17941  1.18226
727 1.17941  1.18333
728 1.17941  1.17941
729 1.17941  1.17941
730 1.17941  1.17941
731 1.17941  1.17941
732 1.17941  1.17941
733 1.17941  1.17941
734 1.17941  1.17941
735 1.17941  1.17941
736 1.17941  1.17941
737 1.17941  1.17941
738 1.17941  1.17941
739 1.17941  1.17941
740 1.17941  1.17941
741 1.17941  1.17941
742 1.17941  1.17941
743 1.17941  1.18605
744 1.17941  1.17941
745 1.17941  1.17941
746 1.17941  1.17941
747 1.17941  1.17941
748 1.17941  1.17941
749 1.17941  1.17941
750 1.17895  1.17941
751 1.17895  1.17935
752 1.17895  1.17926
753 1.17895  1.17904
754 1.17895  1.17905
755 1.17895  1.17895
756 1.17895  1.17895
757 1.17895  1.17895
758 1.17895  1.17895
759 1.17895  1.17895
760 1.17895  1.17895
761 1.17288  1.17883
762 1.17288  1.17859
763 1.17288  1.17774
764 1.17288  1.1758
765 1.17288  1.17385
766 1.17288  1.17312
767 1.17288  1.17337
768 1.17288  1.23085
769 1.17288  1.17288
770 1.17288  1.17288
771 1.17288  1.17288
772 1.17288  1.17288
773 1.17288  1.17288
774 1.17288  1.17288
775 1.17288  1.17288
776 1.17288  1.17288
777 1.17288  1.17288
778 1.17288  1.17288
779 1.17288  1.17288
780 1.17288  1.17288
781 1.17288  1.17288
782 1.17288  1.17693
783 1.17288  1.21
784 1.17288  1.19723
785 1.17288  1.25436
786 1.17288  1.31356
787 1.17288  1.2155
788 1.17288  1.23557
789 1.17288  1.2323
790 1.17288  1.2322
791 1.17288  1.17288
792 1.17288  1.18935
793 1.17288  1.18892
794 1.17288  1.18654
795 1.17288  1.17835
796 1.17288  1.24919
797 1.17288  1.17613
798 1.17288  1.18697
799 1.17288  1.175
800 1.17288  1.17288
801 1.17288  1.17495
802 1.17288  1.17288
803 1.17288  1.17288
804 1.17288  1.17288
805 1.17288  1.17288
806 1.17288  1.17288
807 1.17288  1.17288
808 1.17288  1.17288
809 1.17288  1.17288
810 1.17288  1.17288
811 1.17288  1.17288
812 1.17288  1.17288
813 1.17288  1.17288
814 1.17288  1.17288
815 1.17288  1.17288
816 1.17288  1.17288
817 1.17288  1.17288
818 1.17288  1.17288
819 1.17288  1.17288
820 1.17288  1.17288
821 1.17288  1.17288
822 1.17288  1.17288
823 1.17288  1.17288
824 1.17288  1.17288
825 1.17288  1.17288
826 1.17288  1.17288
827 1.17288  1.17288
828 1.17288  1.17288
829 1.17288  1.17288
830 1.15771  1.2
831 1.15771  1.35752
832 1.15771  1.33593
833 1.15771  1.32773
834 1.15771  1.28818
835 1.15771  1.169
836 1.15771  1.15983
837 1.15771  1.15771
838 1.15771  1.16424
839 1.15771  1.18236
840 1.15771  1.15771
841 1.15771  1.15771
842 1.15771  1.15771
843 1.15771  1.15771
844 1.15771  1.15771
845 1.15771  1.15771
846 1.15771  1.15771
847 1.15771  1.15771
848 1.15771  1.15771
849 1.15771  1.15771
850 1.15771  1.15771
851 1.15771  1.15771
852 1.15771  1.15771
853 1.15771  1.17723
854 1.15771  1.15771
855 1.11671  1.15689
856 1.11671  1.15115
857 1.11671  1.14623
858 1.11671  1.13065
859 1.11671  1.11671
860 1.11671  1.11671
861 1.11671  1.11671
862 1.11671  1.11671
863 1.11671  1.11671
864 1.11671  1.11671
865 1.11671  1.11671
866 1.11671  1.11671
867 1.11671  1.11671
868 1.11671  1.11671
869 1.11671  1.11671
870 1.11671  1.11671
871 1.11671  1.11671
872 1.11671  1.11671
873 1.11671  1.11671
874 1.11671  1.11671
875 1.11671  1.11878
876 1.11671  1.11671
877 1.11671  1.11671
878 1.11671  1.11671
879 1.11671  1.11671
880 1.11671  1.11671
881 1.11671  1.11671
882 1.11671  1.11671
883 1.11671  1.11671
884 1.11671  1.11671
885 1.11671  1.11671
886 1.11671  1.11671
887 1.11671  1.11671
888 1.11671  1.11671
889 1.11671  1.11671
890 1.11671  1.11671
891 1.11671  1.11671
892 1.11671  1.11671
893 1.11671  1.11671
894 1.11671  1.19532
895 1.11671  1.11671
896 1.11671  1.13821
897 1.11671  1.11671
898 1.11671  1.11671
899 1.11671  1.11671
900 1.11671  1.11671
901 1.11671  1.11671
902 1.11671  1.11671
903 1.11671  1.11671
904 1.11671  1.11671
905 1.11671  1.11671
906 1.11671  1.11671
907 1.11671  1.11671
908 1.11671  1.11671
909 1.11671  1.11671
910 1.11671  1.11671
911 1.11671  1.11671
912 1.11671  1.11671
913 1.11671  1.11671
914 1.11671  1.11671
915 1.11671  1.11671
916 1.11671  1.11671
917 1.11671  1.11671
918 1.11671  1.11671
919 1.11671  1.11671
920 1.11671  1.11671
921 1.11671  1.13237
922 1.11671  1.11671
923 1.11671  1.11671
924 1.11671  1.11671
925 1.11671  1.11671
926 1.11671  1.11671
927 1.11671  1.11671
928 1.11671  1.11671
929 1.11671  1.13532
930 1.11671  1.11671
931 1.11671  1.11671
932 1.11671  1.11671
933 1.11671  1.11671
934 1.11671  1.11671
935 1.11671  1.11671
936 1.11671  1.11671
937 1.11671  1.11671
938 1.11671  1.11671
939 1.11671  1.11671
940 1.11671  1.11671
941 1.11671  1.11671
942 1.11671  1.11671
943 1.11671  1.12102
944 1.11671  1.12036
945 1.11671  1.11671
946 1.10812  1.12172
947 1.10812  1.11602
948 1.10812  1.11396
949 1.10812  1.11241
950 1.10812  1.1107
951 1.10812  1.11275
952 1.10812  1.10812
953 1.10812  1.10812
954 1.10812  1.10934
955 1.10812  1.11056
956 1.10812  1.11299
957 1.10812  1.10812
958 1.10812  1.10812
959 1.10812  1.10812
960 1.10812  1.10812
961 1.10812  1.10812
962 1.10812  1.10812
963 1.10812  1.10812
964 1.10812  1.10812
965 1.10812  1.10812
966 1.10812  1.10812
967 1.10812  1.10812
968 1.10812  1.10812
969 1.10812  1.10812
970 1.10812  1.10812
971 1.10812  1.10812
972 1.10812  1.10812
973 1.10812  1.10812
974 1.10812  1.10812
975 1.10812  1.10812
976 1.10812  1.10812
977 1.10812  1.10812
978 1.10812  1.10812
979 1.10812  1.10812
980 1.10812  1.10812
981 1.10812  1.10812
982 1.10812  1.10812
983 1.10812  1.10812
984 1.10812  1.10812
985 1.10812  1.10812
986 1.10812  1.10812
987 1.10812  1.10812
988 1.10812  1.10812
989 1.10812  1.10812
990 1.10812  1.10812
991 1.10812  1.11149
992 1.10812  1.11307
993 1.10812  1.10813
994 1.10812  1.15193
995 1.10812  1.10824
996 1.10812  1.10812
997 1.10812  1.16015
998 1.10812  1.10812
999 1.10812  1.10812
1000 1.10812  1.10812
1001 1.10812  1.10812
1002 1.10812  1.10812
1003 1.10812  1.10812
1004 1.10812  1.10812
1005 1.10812  1.10812
1006 1.10812  1.10812
1007 1.10812  1.10812
1008 1.10812  1.10812
1009 1.10812  1.10812
1010 1.10812  1.10812
1011 1.10812  1.10812
1012 1.10812  1.10812
1013 1.10812  1.10812
1014 1.10812  1.10812
1015 1.10812  1.10812
1016 1.10812  1.10812
1017 1.10812  1.10812
1018 1.10812  1.10812
1019 1.10812  1.10812
1020 1.10812  1.10812
1021 1.10812  1.10812
1022 1.10812  1.10812
1023 1.10812  1.10812
1024 1.10812  1.10812
1025 1.10812  1.10812
1026 1.10812  1.10812
1027 1.10812  1.10812
1028 1.10812  1.10812
1029 1.10812  1.10812
1030 1.10812  1.10812
1031 1.10812  1.10812
1032 1.10812  1.10812
1033 1.10812  1.11838
1034 1.10812  1.10812
1035 1.10812  1.10812
1036 1.10812  1.10812
1037 1.10812  1.10812
1038 1.10812  1.10812
1039 1.10812  1.10812
1040 1.10812  1.10812
1041 1.10812  1.10812
1042 1.10812  1.10812
1043 1.10812  1.10812
1044 1.10812  1.10812
1045 1.10812  1.10812
1046 1.10812  1.10812
1047 1.10812  1.10812
1048 1.10812  1.17304
1049 1.10812  1.23729
1050 1.10812  1.12525
1051 1.10812  1.11741
1052 1.10812  1.10812
1053 1.10812  1.10812
1054 1.10812  1.10812
1055 1.10812  1.10812
1056 1.10812  1.10812
1057 1.10812  1.10812
1058 1.10812  1.10812
1059 1.10812  1.10812
1060 1.10812  1.10812
1061 1.10812  1.10812
1062 1.10812  1.10812
1063 1.10812  1.10812
1064 1.10812  1.10812
1065 1.10812  1.10812
1066 1.10812  1.10812
1067 1.10812  1.10812
1068 1.10812  1.10812
1069 1.10812  1.10812
1070 1.10812  1.10812
1071 1.10812  1.10812
1072 1.10812  1.15374
1073 1.10812  1.14762
1074 1.10812  1.12531
1075 1.10812  1.11607
1076 1.10812  1.10812
1077 1.10812  1.10812
1078 1.10812  1.10812
1079 1.10812  1.10812
1080 1.10812  1.10812
1081 1.10812  1.11057
1082 1.10812  1.10812
1083 1.10812  1.10812
1084 1.10812  1.11009
1085 1.10812  1.10812
1086 1.10812  1.10812
1087 1.10812  1.10812
1088 1.10812  1.10812
1089 1.10812  1.10812
1090 1.10812  1.10812
1091 1.10812  1.10812
1092 1.10812  1.10812
1093 1.10812  1.10812
1094 1.10812  1.10812
1095 1.10812  1.10812
1096 1.10812  1.10812
1097 1.10812  1.10812
1098 1.10812  1.10812
1099 1.10812  1.10812
1100 1.10812  1.10812
1101 1.10812  1.10812
1102 1.10812  1.10812
1103 1.10812  1.11097
1104 1.10812  1.12238
1105 1.10812  1.10812
1106 1.10812  1.10812
1107 1.10812  1.10812
1108 1.10812  1.10812
1109 1.10812  1.10812
1110 1.10812  1.10812
1111 1.10812  1.10812
1112 1.10812  1.10812
1113 1.10812  1.10812
1114 1.10812  1.10812
1115 1.10812  1.10812
1116 1.10812  1.10812
1117 1.10812  1.10812
1118 1.10812  1.10812
1119 1.10812  1.10812
1120 1.10812  1.10812
1121 1.10812  1.10812
1122 1.10812  1.10812
1123 1.10812  1.10812
1124 1.10812  1.10812
1125 1.10812  1.10812
1126 1.10812  1.10812
1127 1.10812  1.10812
1128 1.10812  1.10812
1129 1.10812  1.10812
1130 1.10812  1.10812
1131 1.10812  1.10812
1132 1.10812  1.11069
1133 1.10812  1.17618
1134 1.10812  1.10812
1135 1.10812  1.10812
1136 1.10812  1.10812
1137 1.10812  1.10812
1138 1.10812  1.10812
1139 1.10812  1.10812
1140 1.10812  1.10812
1141 1.10812  1.12155
1142 1.10812  1.1331
1143 1.10812  1.11052
1144 1.10812  1.10812
1145 1.10812  1.10812
1146 1.10812  1.10812
1147 1.10812  1.10812
1148 1.10812  1.10812
1149 1.10812  1.10812
1150 1.10812  1.10812
1151 1.10812  1.10812
1152 1.10812  1.10812
1153 1.10812  1.10812
