           1    0.484838    0.484838           0
           2    0.456862     0.47085   0.0139879
           3    0.432093    0.457931   0.0152355
           4     0.45745    0.457811   0.0107738
           5    0.467917    0.459832  0.00858665
           6     0.42152    0.453447  0.00948292
           7    0.428656    0.449905  0.00876214
           8    0.441154    0.448811  0.00766668
           9    0.440497    0.447888   0.0068242
          10     0.45177    0.448276  0.00611609
          11    0.468214    0.450088  0.00582157
          12    0.423784    0.447896  0.00574868
          13    0.449693    0.448035  0.00528982
          14    0.442398    0.447632  0.00491394
          15    0.469486    0.449089  0.00480104
          16    0.452375    0.449294  0.00449566
          17      0.4322    0.448289    0.004341
          18    0.447347    0.448236  0.00409307
          19    0.437665     0.44768  0.00391143
          20    0.428874     0.44674  0.00382799
          21    0.407788    0.444885  0.00408637
          22     0.44457    0.444871  0.00389622
          23    0.493092    0.446967  0.00427272
          24    0.480987    0.448385  0.00432945
          25    0.394196    0.446217  0.00468433
          26     0.44431    0.446144  0.00450116
          27    0.442961    0.446026  0.00433285
          28    0.437105    0.445707  0.00418738
          29    0.418931    0.444784  0.00414456
          30    0.478924    0.445922   0.0041626
          31     0.43643    0.445616  0.00403771
          32    0.419947    0.444814  0.00399094
          33     0.42312    0.444156  0.00392358
          34    0.424477    0.443577  0.00385019
          35    0.441258    0.443511  0.00373915
          36    0.440819    0.443436  0.00363457
          37    0.422852     0.44288  0.00357849
          38    0.429026    0.442515  0.00350207
          39    0.510072    0.444248  0.00382572
          40    0.410481    0.443404  0.00382321
          41    0.448766    0.443534  0.00373109
          42     0.43455     0.44332  0.00364745
          43    0.445413    0.443369  0.00356195
          44    0.433524    0.443145  0.00348724
          45     0.44477    0.443181  0.00340906
          46    0.442135    0.443159   0.0033342
          47     0.41242    0.442505  0.00332739
          48    0.431212    0.442269  0.00326582
          49    0.421947    0.441855  0.00322526
          50    0.442922    0.441876  0.00316016
          51    0.428263    0.441609  0.00310906
          52    0.410243    0.441006  0.00310778
          53    0.419747    0.440605  0.00307486
          54    0.440675    0.440606  0.00301738
          55    0.449298    0.440764  0.00296622
          56    0.422407    0.440436  0.00293116
          57    0.405223    0.439819  0.00294481
          58    0.444238    0.439895  0.00289459
          59     0.40432    0.439292   0.0029083
          60    0.438254    0.439274  0.00285947
          61    0.456803    0.439562  0.00282685
          62    0.416347    0.439187  0.00280597
          63    0.430065    0.439043  0.00276487
          64    0.438364    0.439032  0.00272134
          65    0.433913    0.438953  0.00268031
          66    0.445413    0.439051   0.0026412
          67     0.45128    0.439234  0.00260787
          68    0.432492    0.439134  0.00257115
          69    0.438309    0.439123  0.00253364
          70    0.418281    0.438825  0.00251487
          71     0.46466    0.439189  0.00250576
          72     0.43364    0.439112  0.00247191
          73    0.433203    0.439031  0.00243916
          74    0.424616    0.438836  0.00241384
          75    0.457331    0.439082  0.00239418
          76    0.398386    0.438547  0.00242239
          77    0.437587    0.438535  0.00239076
          78    0.454847    0.438744  0.00236915
          79    0.440789     0.43877  0.00233912
          80    0.455735    0.438982  0.00231941
          81    0.424409    0.438802  0.00229765
          82    0.459972     0.43906  0.00228409
          83    0.448249    0.439171  0.00225912
          84     0.44407    0.439229  0.00223283
          85    0.391772    0.438671  0.00227594
          86    0.448528    0.438785  0.00225224
          87    0.430784    0.438693   0.0022281
          88    0.438125    0.438687  0.00220265
          89    0.438119     0.43868  0.00217777
          90    0.443723    0.438736  0.00215416
          91    0.442952    0.438783  0.00213086
          92    0.452218    0.438929  0.00211263
          93    0.458475    0.439139  0.00210033
          94    0.447852    0.439232  0.00207993
          95    0.451991    0.439366   0.0020623
          96    0.439736     0.43937  0.00204071
          97    0.423971    0.439211  0.00202579
          98     0.43034    0.439121  0.00200705
          99    0.436673    0.439096  0.00198683
         100    0.427878    0.438984  0.00197006
