           1     4.36901     4.36901           0
           2     4.60827     4.48864     0.11963
           3     4.32988     4.43572    0.087012
           4     4.21395     4.38028   0.0828214
           5       4.342     4.37262   0.0646084
           6     4.44395     4.38451   0.0540753
           7     4.53773      4.4064   0.0506734
           8     4.33166     4.39706   0.0448679
           9      4.1063     4.36475   0.0510829
          10     4.30822      4.3591   0.0460384
          11     4.35038     4.35831   0.0416508
          12     4.38466      4.3605   0.0380852
          13     4.52369     4.37305   0.0372143
          14     4.55842     4.38629   0.0369102
          15     4.32773     4.38239   0.0345827
          16     4.77183     4.40673   0.0404835
          17     4.31524     4.40135   0.0384065
          18     4.47429      4.4054   0.0364361
          19     4.56282     4.41369   0.0354469
          20     4.53441     4.41972   0.0341653
          21     4.40169     4.41886   0.0325091
          22     4.46755     4.42108   0.0310751
          23     4.52365     4.42554   0.0300263
          24     4.41687     4.42517   0.0287503
          25     4.50501     4.42837   0.0277606
          26     4.39606     4.42713   0.0267004
          27     4.39321     4.42587   0.0257232
          28     4.40169     4.42501   0.0248025
          29     4.59958     4.43103   0.0246775
          30     4.56703     4.43556   0.0242679
          31     4.51249     4.43804   0.0236028
          32     4.83065     4.45031   0.0259385
          33     4.38125     4.44822   0.0252272
          34     4.44446     4.44811   0.0244742
          35     4.34413     4.44514   0.0239496
          36     4.17785     4.43771   0.0244304
          37      4.2509     4.43266   0.0242914
          38     4.48796     4.43412   0.0236883
          39     4.52421     4.43643   0.0231883
          40     4.16365     4.42961   0.0236075
          41     4.48783     4.43103   0.0230682
          42     4.56313     4.43417    0.022731
          43     4.24025     4.42966   0.0226496
          44     4.75397     4.43703    0.023324
          45     4.31463     4.43431   0.0229615
          46     4.58065      4.4375    0.022681
          47     4.27465     4.43403    0.022462
          48     4.21417     4.42945   0.0224611
          49     4.06755     4.42206   0.0232047
          50     4.86658     4.43095   0.0244122
          51     4.50041     4.43232   0.0239675
          52     4.41197     4.43193   0.0235053
          53     4.47473     4.43273   0.0230717
          54     4.56334     4.43515   0.0227692
          55     4.33857      4.4334   0.0224203
          56     4.41069     4.43299     0.02202
          57     4.33475     4.43127   0.0216988
          58     4.28876     4.42881   0.0214625
          59     4.23861     4.42559   0.0213405
          60     4.69742     4.43012   0.0214654
          61     4.44645     4.43038   0.0211122
          62     4.27824     4.42793   0.0209134
          63     4.72038     4.43257   0.0210958
          64     4.57314     4.43477   0.0208794
          65     4.32211     4.43304   0.0206286
          66     4.45793     4.43341   0.0203172
          67     4.43194     4.43339   0.0200117
          68     4.23833     4.43052   0.0199228
          69     4.44463     4.43073    0.019633
          70     4.22185     4.42774   0.0195792
          71     4.11569     4.42335   0.0197955
          72     4.10719     4.41896   0.0200065
          73     4.41691     4.41893   0.0197305
          74     4.43689     4.41917   0.0194636
          75     4.46539     4.41979   0.0192122
          76     4.22359     4.41721   0.0191327
          77     4.46275      4.4178   0.0188919
          78     4.05783     4.41318   0.0192106
          79     4.33031     4.41213   0.0189949
          80     4.25865     4.41022   0.0188538
          81     4.24457     4.40817   0.0187316
          82     4.36251     4.40761   0.0185101
          83     4.67882     4.41088   0.0185754
          84     4.29591     4.40951   0.0184039
          85     4.41469     4.40957   0.0181862
          86     4.36309     4.40903   0.0179816
          87     4.26363     4.40736   0.0178521
          88     4.37532       4.407   0.0176518
          89     4.28099     4.40558   0.0175097
          90     4.38406     4.40534   0.0173157
          91     4.65053     4.40804    0.017335
          92     4.62453     4.41039   0.0173063
          93     4.30827     4.40929   0.0171544
          94     4.42509     4.40946   0.0169718
          95     4.32257     4.40855    0.016817
          96     4.51452     4.40965   0.0166775
          97     4.67296     4.41236   0.0167264
          98     4.44589     4.41271   0.0165584
          99     4.47925     4.41338   0.0164041
         100     4.50264     4.41427   0.0162637
