         128       -0.92   -0.914375  0.00181498
         129       -0.92   -0.914419  0.00180139
         130          -1   -0.915077  0.00190485
         131          -1   -0.915725  0.00199833
         132          -1   -0.916364  0.00208337
         133          -1   -0.916992  0.00216116
         134          -1   -0.917612  0.00223263
         135          -1   -0.918222  0.00229852
         136          -1   -0.918824  0.00235947
         137          -1   -0.919416  0.00241597
         138          -1       -0.92  0.00246846
         139          -1   -0.920576  0.00251732
         140          -1   -0.921143  0.00256285
         141          -1   -0.921702  0.00260534
         142          -1   -0.922254  0.00264504
         143          -1   -0.922797  0.00268216
         144          -1   -0.923333  0.00271689
         145          -1   -0.923862  0.00274941
         146          -1   -0.924384  0.00277987
         147          -1   -0.924898   0.0028084
         148          -1   -0.925405  0.00283514
         149          -1   -0.925906  0.00286021
         150          -1     -0.9264   0.0028837
         151          -1   -0.926887  0.00290571
         152          -1   -0.927368  0.00292633
         153          -1   -0.927843  0.00294565
         154          -1   -0.928312  0.00296373
         155          -1   -0.928774  0.00298065
         156          -1   -0.929231  0.00299647
         157          -1   -0.929682  0.00301125
         158          -1   -0.930127  0.00302505
         159          -1   -0.930566  0.00303791
         160          -1      -0.931   0.0030499
         161          -1   -0.931429  0.00306105
         162          -1   -0.931852   0.0030714
         163          -1    -0.93227    0.003081
         164          -1   -0.932683  0.00308988
         165          -1   -0.933091  0.00309807
         166          -1   -0.933494  0.00310562
         167          -1   -0.933892  0.00311255
         168          -1   -0.934286  0.00311889
         169          -1   -0.934675  0.00312467
         170       -0.92   -0.934588  0.00310743
         171       -0.92   -0.934503  0.00309039
         172          -1   -0.934884  0.00309588
         173          -1    -0.93526  0.00310086
         174          -1   -0.935632  0.00310535
         175          -1      -0.936  0.00310939
         176          -1   -0.936364  0.00311298
         177          -1   -0.936723  0.00311616
         178          -1   -0.937079  0.00311893
         179          -1    -0.93743  0.00312131
         180          -1   -0.937778  0.00312332
         181          -1   -0.938122  0.00312499
         182          -1   -0.938462  0.00312631
         183          -1   -0.938798  0.00312731
         184          -1    -0.93913  0.00312801
         185          -1   -0.939459   0.0031284
         186          -1   -0.939785  0.00312851
         187          -1   -0.940107  0.00312836
         188          -1   -0.940426  0.00312794
         189          -1   -0.940741  0.00312727
         190          -1   -0.941053  0.00312636
         191          -1   -0.941361  0.00312523
         192       -0.92    -0.94125   0.0031109
         193          -1   -0.941554  0.00310967
         194          -1   -0.941856  0.00310824
         195          -1   -0.942154   0.0031066
         196          -1   -0.942449  0.00310477
         197          -1   -0.942741  0.00310275
         198          -1    -0.94303  0.00310055
         199          -1   -0.943317  0.00309819
         200          -1     -0.9436  0.00309566
         201          -1   -0.943881  0.00309298
         202          -1   -0.944158  0.00309014
         203          -1   -0.944433  0.00308716
         204          -1   -0.944706  0.00308404
         205          -1   -0.944976  0.00308079
         206          -1   -0.945243  0.00307741
         207          -1   -0.945507  0.00307391
         208          -1   -0.945769   0.0030703
         209          -1   -0.946029  0.00306657
         210          -1   -0.946286  0.00306273
         211          -1    -0.94654  0.00305879
         212          -1   -0.946792  0.00305476
         213          -1   -0.947042  0.00305063
         214          -1    -0.94729  0.00304641
         215          -1   -0.947535   0.0030421
         216          -1   -0.947778  0.00303771
         217          -1   -0.948018  0.00303324
         218          -1   -0.948257  0.00302869
         219          -1   -0.948493  0.00302408
         220          -1   -0.948727  0.00301939
         221          -1   -0.948959  0.00301464
         222          -1   -0.949189  0.00300982
         223          -1   -0.949417  0.00300495
         224          -1   -0.949643  0.00300001
         225          -1   -0.949867  0.00299502
         226          -1   -0.950088  0.00298998
         227          -1   -0.950308  0.00298489
         228          -1   -0.950526  0.00297975
         229          -1   -0.950742  0.00297457
         230          -1   -0.950957  0.00296934
         231          -1   -0.951169  0.00296407
         232          -1   -0.951379  0.00295876
         233          -1   -0.951588  0.00295342
         234          -1   -0.951795  0.00294804
         235          -1      -0.952  0.00294262
         236          -1   -0.952203  0.00293718
         237          -1   -0.952405   0.0029317
         238          -1   -0.952605   0.0029262
         239          -1   -0.952803  0.00292067
         240          -1      -0.953  0.00291512
         241          -1   -0.953195  0.00290954
         242          -1   -0.953388  0.00290394
         243          -1    -0.95358  0.00289832
         244          -1    -0.95377  0.00289268
         245          -1   -0.953959  0.00288702
         246          -1   -0.954146  0.00288135
         247          -1   -0.954332  0.00287566
         248          -1   -0.954516  0.00286995
         249          -1   -0.954699  0.00286423
         250          -1    -0.95488   0.0028585
         251          -1    -0.95506  0.00285276
         252          -1   -0.955238  0.00284701
         253          -1   -0.955415  0.00284125
         254          -1   -0.955591  0.00283548
         255          -1   -0.955765   0.0028297
         256          -1   -0.955938  0.00282391
         257          -1   -0.956109  0.00281813
         258          -1   -0.956279  0.00281233
         259          -1   -0.956448  0.00280653
         260          -1   -0.956615  0.00280073
         261          -1   -0.956782  0.00279493
         262          -1   -0.956947  0.00278912
         263          -1    -0.95711  0.00278331
         264          -1   -0.957273  0.00277751
         265          -1   -0.957434   0.0027717
         266          -1   -0.957594  0.00276589
         267          -1   -0.957753  0.00276009
         268          -1    -0.95791  0.00275428
         269          -1   -0.958067  0.00274848
         270          -1   -0.958222  0.00274269
         271          -1   -0.958376  0.00273689
         272          -1   -0.958529   0.0027311
         273          -1   -0.958681  0.00272532
         274          -1   -0.958832  0.00271954
         275          -1   -0.958982  0.00271376
         276          -1    -0.95913  0.00270799
         277          -1   -0.959278  0.00270223
         278          -1   -0.959424  0.00269647
         279          -1    -0.95957  0.00269072
         280          -1   -0.959714  0.00268498
         281          -1   -0.959858  0.00267925
         282          -1       -0.96  0.00267352
         283          -1   -0.960141  0.00266781
         284          -1   -0.960282   0.0026621
         285          -1   -0.960421   0.0026564
         286          -1   -0.960559  0.00265071
         287          -1   -0.960697  0.00264503
         288          -1   -0.960833  0.00263936
         289          -1   -0.960969   0.0026337
         290          -1   -0.961103  0.00262805
         291          -1   -0.961237  0.00262241
         292          -1    -0.96137  0.00261679
         293          -1   -0.961502  0.00261117
         294          -1   -0.961633  0.00260557
         295          -1   -0.961763  0.00259997
         296          -1   -0.961892  0.00259439
         297          -1    -0.96202  0.00258883
         298          -1   -0.962148  0.00258327
         299          -1   -0.962274  0.00257773
         300          -1     -0.9624   0.0025722
         301          -1   -0.962525  0.00256668
         302          -1   -0.962649  0.00256117
         303          -1   -0.962772  0.00255568
         304          -1   -0.962895   0.0025502
         305          -1   -0.963016  0.00254474
         306          -1   -0.963137  0.00253928
         307          -1   -0.963257  0.00253385
         308          -1   -0.963377  0.00252842
         309          -1   -0.963495  0.00252301
         310          -1   -0.963613  0.00251761
         311          -1    -0.96373  0.00251223
         312          -1   -0.963846  0.00250686
         313          -1   -0.963962  0.00250151
         314          -1   -0.964076  0.00249617
         315          -1    -0.96419  0.00249085
         316          -1   -0.964304  0.00248554
         317          -1   -0.964416  0.00248024
         318          -1   -0.964528  0.00247496
         319          -1   -0.964639  0.00246969
         320          -1    -0.96475  0.00246444
         321          -1    -0.96486  0.00245921
         322          -1   -0.964969  0.00245398
         323          -1   -0.965077  0.00244878
         324          -1   -0.965185  0.00244359
         325          -1   -0.965292  0.00243841
         326          -1   -0.965399  0.00243325
         327          -1   -0.965505   0.0024281
         328          -1    -0.96561  0.00242297
         329          -1   -0.965714  0.00241786
         330          -1   -0.965818  0.00241276
         331          -1   -0.965921  0.00240767
         332          -1   -0.966024   0.0024026
         333          -1   -0.966126  0.00239755
         334          -1   -0.966228  0.00239251
         335          -1   -0.966328  0.00238749
         336          -1   -0.966429  0.00238248
         337          -1   -0.966528  0.00237749
         338          -1   -0.966627  0.00237251
         339          -1   -0.966726  0.00236755
         340          -1   -0.966824   0.0023626
         341          -1   -0.966921  0.00235767
         342          -1   -0.967018  0.00235276
         343          -1   -0.967114  0.00234786
         344          -1   -0.967209  0.00234298
         345          -1   -0.967304  0.00233811
         346          -1   -0.967399  0.00233325
         347          -1   -0.967493  0.00232842
         348          -1   -0.967586  0.00232359
         349          -1   -0.967679  0.00231879
         350          -1   -0.967771    0.002314
         351          -1   -0.967863  0.00230922
         352          -1   -0.967955  0.00230446
         353          -1   -0.968045  0.00229971
         354          -1   -0.968136  0.00229499
         355          -1   -0.968225  0.00229027
         356          -1   -0.968315  0.00228557
         357          -1   -0.968403  0.00228089
         358          -1   -0.968492  0.00227622
         359          -1   -0.968579  0.00227157
         360          -1   -0.968667  0.00226693
         361          -1   -0.968753  0.00226231
         362          -1    -0.96884   0.0022577
         363          -1   -0.968926  0.00225311
         364          -1   -0.969011  0.00224853
         365          -1   -0.969096  0.00224397
         366          -1    -0.96918  0.00223942
         367          -1   -0.969264  0.00223489
         368          -1   -0.969348  0.00223037
         369          -1   -0.969431  0.00222587
         370          -1   -0.969514  0.00222138
         371          -1   -0.969596  0.00221691
         372          -1   -0.969677  0.00221245
         373          -1   -0.969759  0.00220801
         374          -1    -0.96984  0.00220358
         375          -1    -0.96992  0.00219917
         376          -1       -0.97  0.00219477
         377          -1    -0.97008  0.00219039
         378          -1   -0.970159  0.00218602
         379          -1   -0.970237  0.00218166
         380          -1   -0.970316  0.00217733
         381          -1   -0.970394    0.002173
         382          -1   -0.970471  0.00216869
         383          -1   -0.970548  0.00216439
         384          -1   -0.970625  0.00216011
         385          -1   -0.970701  0.00215584
         386          -1   -0.970777  0.00215159
         387          -1   -0.970853  0.00214735
         388          -1   -0.970928  0.00214313
         389          -1   -0.971003  0.00213892
         390          -1   -0.971077  0.00213472
         391          -1   -0.971151  0.00213054
         392          -1   -0.971224  0.00212637
         393          -1   -0.971298  0.00212222
         394          -1   -0.971371  0.00211808
         395          -1   -0.971443  0.00211395
         396          -1   -0.971515  0.00210984
         397          -1   -0.971587  0.00210574
         398          -1   -0.971658  0.00210166
         399          -1   -0.971729  0.00209758
         400          -1     -0.9718  0.00209353
         401          -1    -0.97187  0.00208948
         402          -1    -0.97194  0.00208545
         403          -1    -0.97201  0.00208144
         404          -1   -0.972079  0.00207743
         405          -1   -0.972148  0.00207345
         406          -1   -0.972217  0.00206947
         407          -1   -0.972285  0.00206551
         408          -1   -0.972353  0.00206156
         409          -1   -0.972421  0.00205762
         410          -1   -0.972488   0.0020537
         411          -1   -0.972555  0.00204979
         412       -0.92   -0.972427  0.00204878
         413          -1   -0.972494  0.00204491
         414          -1    -0.97256  0.00204104
         415          -1   -0.972627  0.00203719
         416          -1   -0.972692  0.00203335
         417          -1   -0.972758  0.00202953
         418          -1   -0.972823  0.00202572
         419          -1   -0.972888  0.00202192
         420          -1   -0.972952  0.00201813
         421          -1   -0.973017  0.00201435
         422          -1   -0.973081  0.00201059
         423          -1   -0.973144  0.00200684
         424          -1   -0.973208  0.00200311
         425          -1   -0.973271  0.00199938
         426          -1   -0.973333  0.00199567
         427          -1   -0.973396  0.00199197
         428          -1   -0.973458  0.00198828
         429          -1    -0.97352  0.00198461
         430          -1   -0.973581  0.00198094
         431          -1   -0.973643  0.00197729
         432          -1   -0.973704  0.00197365
         433          -1   -0.973764  0.00197002
         434          -1   -0.973825  0.00196641
         435          -1   -0.973885  0.00196281
         436          -1   -0.973945  0.00195922
         437          -1   -0.974005  0.00195564
         438          -1   -0.974064  0.00195207
         439          -1   -0.974123  0.00194851
         440          -1   -0.974182  0.00194497
         441          -1    -0.97424  0.00194144
         442          -1   -0.974299  0.00193792
         443          -1   -0.974357  0.00193441
         444          -1   -0.974414  0.00193091
         445          -1   -0.974472  0.00192742
         446          -1   -0.974529  0.00192395
         447          -1   -0.974586  0.00192048
         448          -1   -0.974643  0.00191703
         449          -1   -0.974699  0.00191359
         450          -1   -0.974756  0.00191016
         451          -1   -0.974812  0.00190674
         452          -1   -0.974867  0.00190334
         453          -1   -0.974923  0.00189994
         454          -1   -0.974978  0.00189655
         455          -1   -0.975033  0.00189318
         456          -1   -0.975088  0.00188982
         457          -1   -0.975142  0.00188647
         458          -1   -0.975197  0.00188312
         459          -1   -0.975251  0.00187979
         460          -1   -0.975304  0.00187648
         461          -1   -0.975358  0.00187317
         462          -1   -0.975411  0.00186987
         463          -1   -0.975464  0.00186658
         464          -1   -0.975517   0.0018633
         465          -1    -0.97557  0.00186004
         466          -1   -0.975622  0.00185678
         467          -1   -0.975675  0.00185354
         468          -1   -0.975726   0.0018503
         469          -1   -0.975778  0.00184708
         470          -1    -0.97583  0.00184387
         471          -1   -0.975881  0.00184066
         472          -1   -0.975932  0.00183747
         473          -1   -0.975983  0.00183429
         474          -1   -0.976034  0.00183111
         475          -1   -0.976084  0.00182795
         476          -1   -0.976134   0.0018248
         477          -1   -0.976184  0.00182166
         478          -1   -0.976234  0.00181852
         479          -1   -0.976284   0.0018154
         480          -1   -0.976333  0.00181229
         481          -1   -0.976383  0.00180919
         482          -1   -0.976432  0.00180609
         483          -1    -0.97648  0.00180301
         484          -1   -0.976529  0.00179994
         485          -1   -0.976577  0.00179687
         486          -1   -0.976626  0.00179382
         487          -1   -0.976674  0.00179078
         488          -1   -0.976721  0.00178774
         489          -1   -0.976769  0.00178472
         490          -1   -0.976816   0.0017817
         491          -1   -0.976864   0.0017787
         492          -1   -0.976911   0.0017757
         493          -1   -0.976957  0.00177271
         494          -1   -0.977004  0.00176974
         495          -1   -0.977051  0.00176677
         496          -1   -0.977097  0.00176381
         497          -1   -0.977143  0.00176086
         498          -1   -0.977189  0.00175792
         499          -1   -0.977234  0.00175499
         500          -1    -0.97728  0.00175207
         501          -1   -0.977325  0.00174916
         502          -1   -0.977371  0.00174625
         503          -1   -0.977416  0.00174336
         504          -1    -0.97746  0.00174047
         505          -1   -0.977505   0.0017376
         506          -1   -0.977549  0.00173473
         507          -1   -0.977594  0.00173187
         508          -1   -0.977638  0.00172902
         509          -1   -0.977682  0.00172618
         510          -1   -0.977725  0.00172335
         511          -1   -0.977769  0.00172052
         512          -1   -0.977813  0.00171771
         513          -1   -0.977856   0.0017149
         514          -1   -0.977899   0.0017121
         515          -1   -0.977942  0.00170931
         516          -1   -0.977984  0.00170653
         517          -1   -0.978027  0.00170376
         518          -1   -0.978069    0.001701
         519          -1   -0.978112  0.00169824
         520          -1   -0.978154   0.0016955
         521          -1   -0.978196  0.00169276
         522          -1   -0.978238  0.00169003
         523          -1   -0.978279  0.00168731
         524          -1   -0.978321   0.0016846
         525          -1   -0.978362  0.00168189
         526          -1   -0.978403  0.00167919
         527          -1   -0.978444  0.00167651
         528          -1   -0.978485  0.00167383
         529          -1   -0.978526  0.00167115
         530          -1   -0.978566  0.00166849
         531          -1   -0.978606  0.00166583
         532          -1   -0.978647  0.00166319
         533          -1   -0.978687  0.00166055
         534          -1   -0.978727  0.00165791
         535          -1   -0.978766  0.00165529
         536          -1   -0.978806  0.00165267
         537          -1   -0.978845  0.00165006
         538          -1   -0.978885  0.00164746
         539          -1   -0.978924  0.00164487
         540          -1   -0.978963  0.00164229
         541          -1   -0.979002  0.00163971
         542          -1   -0.979041  0.00163714
         543          -1   -0.979079  0.00163458
         544       -0.92   -0.978971  0.00163518
         545       -0.92   -0.978862  0.00163576
         546       -0.92   -0.978755  0.00163632
         547       -0.92   -0.978647  0.00163685
         548       -0.92    -0.97854  0.00163736
         549       -0.92   -0.978434  0.00163785
         550       -0.92   -0.978327  0.00163832
         551       -0.92   -0.978221  0.00163877
         552       -0.92   -0.978116  0.00163919
         553       -0.92   -0.978011   0.0016396
         554          -1   -0.978051  0.00163711
         555          -1    -0.97809  0.00163464
         556          -1   -0.978129  0.00163217
         557          -1   -0.978169  0.00162971
         558          -1   -0.978208  0.00162726
         559          -1   -0.978247  0.00162482
         560          -1   -0.978286  0.00162238
         561          -1   -0.978324  0.00161994
         562          -1   -0.978363  0.00161752
         563          -1   -0.978401   0.0016151
         564          -1    -0.97844  0.00161269
         565          -1   -0.978478  0.00161028
         566          -1   -0.978516  0.00160789
         567          -1   -0.978554   0.0016055
         568          -1   -0.978592  0.00160311
         569          -1   -0.978629  0.00160073
         570          -1   -0.978667  0.00159836
         571          -1   -0.978704    0.001596
         572          -1   -0.978741  0.00159364
         573          -1   -0.978778  0.00159129
         574          -1   -0.978815  0.00158895
         575          -1   -0.978852  0.00158661
         576          -1   -0.978889  0.00158428
         577          -1   -0.978925  0.00158195
         578          -1   -0.978962  0.00157963
         579          -1   -0.978998  0.00157732
         580          -1   -0.979034  0.00157501
         581          -1   -0.979071  0.00157272
         582          -1   -0.979107  0.00157042
         583          -1   -0.979142  0.00156814
         584          -1   -0.979178  0.00156586
         585          -1   -0.979214  0.00156358
         586          -1   -0.979249  0.00156132
         587          -1   -0.979284  0.00155905
         588          -1    -0.97932   0.0015568
         589          -1   -0.979355  0.00155455
         590          -1    -0.97939  0.00155231
         591          -1   -0.979425  0.00155007
         592          -1   -0.979459  0.00154784
         593          -1   -0.979494  0.00154562
         594          -1   -0.979529   0.0015434
         595          -1   -0.979563  0.00154119
         596          -1   -0.979597  0.00153898
         597          -1   -0.979631  0.00153678
         598          -1   -0.979666  0.00153459
         599          -1   -0.979699   0.0015324
         600          -1   -0.979733  0.00153022
         601          -1   -0.979767  0.00152804
         602          -1   -0.979801  0.00152587
         603          -1   -0.979834  0.00152371
         604          -1   -0.979868  0.00152155
         605          -1   -0.979901  0.00151939
         606          -1   -0.979934  0.00151725
         607          -1   -0.979967  0.00151511
         608          -1       -0.98  0.00151297
         609          -1   -0.980033  0.00151084
         610          -1   -0.980066  0.00150872
         611          -1   -0.980098   0.0015066
         612          -1   -0.980131  0.00150449
         613          -1   -0.980163  0.00150238
         614          -1   -0.980195  0.00150028
         615          -1   -0.980228  0.00149819
         616          -1    -0.98026   0.0014961
         617          -1   -0.980292  0.00149401
         618          -1   -0.980324  0.00149193
         619          -1   -0.980355  0.00148986
         620          -1   -0.980387  0.00148779
         621          -1   -0.980419  0.00148573
         622          -1    -0.98045  0.00148367
         623          -1   -0.980482  0.00148162
         624          -1   -0.980513  0.00147958
         625          -1   -0.980544  0.00147754
         626          -1   -0.980575   0.0014755
         627          -1   -0.980606  0.00147347
         628          -1   -0.980637  0.00147145
         629          -1   -0.980668  0.00146943
         630          -1   -0.980698  0.00146742
         631          -1   -0.980729  0.00146541
         632          -1   -0.980759  0.00146341
         633          -1    -0.98079  0.00146141
         634          -1    -0.98082  0.00145942
         635          -1    -0.98085  0.00145743
         636          -1   -0.980881  0.00145545
         637          -1   -0.980911  0.00145347
         638          -1    -0.98094   0.0014515
         639          -1    -0.98097  0.00144953
         640          -1      -0.981  0.00144757
         641          -1    -0.98103  0.00144561
         642          -1   -0.981059  0.00144366
         643          -1   -0.981089  0.00144172
         644          -1   -0.981118  0.00143978
         645          -1   -0.981147  0.00143784
         646          -1   -0.981176  0.00143591
         647          -1   -0.981206  0.00143398
         648          -1   -0.981235  0.00143206
         649          -1   -0.981263  0.00143015
         650          -1   -0.981292  0.00142824
         651          -1   -0.981321  0.00142633
         652          -1    -0.98135  0.00142443
         653          -1   -0.981378  0.00142253
         654          -1   -0.981407  0.00142064
         655          -1   -0.981435  0.00141875
         656          -1   -0.981463  0.00141687
         657          -1   -0.981492    0.001415
         658          -1    -0.98152  0.00141312
         659          -1   -0.981548  0.00141126
         660          -1   -0.981576  0.00140939
         661       -0.92   -0.981483  0.00141034
         662       -0.92    -0.98139  0.00141127
         663          -1   -0.981418  0.00140942
         664          -1   -0.981446  0.00140757
         665          -1   -0.981474  0.00140573
         666          -1   -0.981502  0.00140389
         667          -1   -0.981529  0.00140206
         668          -1   -0.981557  0.00140023
         669          -1   -0.981584  0.00139841
         670          -1   -0.981612  0.00139659
         671          -1   -0.981639  0.00139478
         672          -1   -0.981667  0.00139297
         673          -1   -0.981694  0.00139116
         674          -1   -0.981721  0.00138936
         675          -1   -0.981748  0.00138757
         676          -1   -0.981775  0.00138578
         677          -1   -0.981802  0.00138399
         678          -1   -0.981829  0.00138221
         679          -1   -0.981856  0.00138043
         680          -1   -0.981882  0.00137866
         681          -1   -0.981909  0.00137689
         682          -1   -0.981935  0.00137512
         683          -1   -0.981962  0.00137336
         684          -1   -0.981988  0.00137161
         685       -0.92   -0.981898  0.00137259
         686          -1   -0.981924  0.00137084
         687          -1   -0.981951   0.0013691
         688          -1   -0.981977  0.00136736
         689          -1   -0.982003  0.00136562
         690          -1   -0.982029  0.00136389
         691          -1   -0.982055  0.00136217
         692          -1   -0.982081  0.00136044
         693          -1   -0.982107  0.00135872
         694          -1   -0.982133  0.00135701
         695          -1   -0.982158   0.0013553
         696          -1   -0.982184  0.00135359
         697          -1   -0.982209  0.00135189
         698          -1   -0.982235   0.0013502
         699          -1    -0.98226   0.0013485
         700          -1   -0.982286  0.00134681
         701          -1   -0.982311  0.00134513
         702          -1   -0.982336  0.00134345
         703          -1   -0.982361  0.00134177
         704          -1   -0.982386   0.0013401
         705          -1   -0.982411  0.00133843
         706          -1   -0.982436  0.00133676
         707          -1   -0.982461   0.0013351
         708          -1   -0.982486  0.00133344
         709          -1   -0.982511  0.00133179
         710          -1   -0.982535  0.00133014
         711          -1    -0.98256   0.0013285
         712       -0.92   -0.982472  0.00132954
         713       -0.92   -0.982384  0.00133056
         714          -1   -0.982409  0.00132892
         715          -1   -0.982434  0.00132729
         716          -1   -0.982458  0.00132566
         717          -1   -0.982483  0.00132404
         718          -1   -0.982507  0.00132242
         719          -1   -0.982531   0.0013208
         720          -1   -0.982556  0.00131919
         721          -1    -0.98258  0.00131758
         722          -1   -0.982604  0.00131598
         723          -1   -0.982628  0.00131437
         724          -1   -0.982652  0.00131278
         725          -1   -0.982676  0.00131118
         726          -1     -0.9827  0.00130959
         727          -1   -0.982724  0.00130801
         728          -1   -0.982747  0.00130642
         729          -1   -0.982771  0.00130485
         730          -1   -0.982795  0.00130327
         731          -1   -0.982818   0.0013017
         732          -1   -0.982842  0.00130013
         733          -1   -0.982865  0.00129857
         734          -1   -0.982888  0.00129701
         735          -1   -0.982912  0.00129545
         736          -1   -0.982935   0.0012939
         737          -1   -0.982958  0.00129235
         738          -1   -0.982981   0.0012908
         739          -1   -0.983004  0.00128926
         740          -1   -0.983027  0.00128772
         741          -1    -0.98305  0.00128619
         742          -1   -0.983073  0.00128466
         743          -1   -0.983096  0.00128313
         744          -1   -0.983118   0.0012816
         745          -1   -0.983141  0.00128008
         746          -1   -0.983164  0.00127857
         747          -1   -0.983186  0.00127705
         748          -1   -0.983209  0.00127554
         749          -1   -0.983231  0.00127403
         750          -1   -0.983253  0.00127253
         751          -1   -0.983276  0.00127103
         752          -1   -0.983298  0.00126953
         753          -1    -0.98332  0.00126804
         754          -1   -0.983342  0.00126655
         755          -1   -0.983364  0.00126507
         756          -1   -0.983386  0.00126358
         757          -1   -0.983408   0.0012621
         758          -1    -0.98343  0.00126063
         759          -1   -0.983452  0.00125915
         760          -1   -0.983474  0.00125769
         761          -1   -0.983495  0.00125622
         762          -1   -0.983517  0.00125476
         763          -1   -0.983539   0.0012533
         764          -1    -0.98356  0.00125184
         765          -1   -0.983582  0.00125039
         766          -1   -0.983603  0.00124894
         767          -1   -0.983625  0.00124749
         768          -1   -0.983646  0.00124605
         769          -1   -0.983667  0.00124461
         770          -1   -0.983688  0.00124317
         771          -1   -0.983709  0.00124174
         772          -1   -0.983731  0.00124031
         773          -1   -0.983752  0.00123888
