           1     1.54214     1.54214           0
           2      1.5422     1.54217 2.18654e-05
           3     1.54223     1.54219 2.18933e-05
           4     1.54198     1.54214 4.76532e-05
           5     1.54202     1.54212 4.36335e-05
           6     1.54212     1.54212 3.63668e-05
           7     1.54201      1.5421 3.40062e-05
           8     1.54178     1.54206 4.82173e-05
           9     1.54206     1.54206 4.28608e-05
          10     1.54202     1.54206 3.87396e-05
          11      1.5421     1.54206 3.54446e-05
          12      1.5422     1.54207 3.42144e-05
          13     1.54221     1.54208 3.31179e-05
          14     1.54216     1.54209   3.126e-05
          15     1.54218     1.54209  2.9747e-05
          16     1.54217      1.5421 2.82636e-05
          17     1.54212      1.5421 2.66189e-05
          18     1.54215      1.5421 2.52902e-05
          19     1.54216     1.54211 2.41296e-05
          20     1.54219     1.54211 2.32544e-05
