           1        1.05        1.05           0
           2        1.05        1.05 1.05367e-08
           3        1.05        1.05 1.49012e-08
           4        1.05        1.05 3.07195e-08
           5        1.05        1.05 4.51975e-08
           6        1.05        1.05 6.08337e-08
           7        1.05        1.05 7.90504e-08
           8        1.05        1.05 9.88431e-08
           9        1.05        1.05 1.19829e-07
          10        1.05        1.05 1.41992e-07
          11        1.05        1.05 1.65445e-07
          12        1.05        1.05 1.90148e-07
          13        1.05        1.05 2.15859e-07
          14        1.05        1.05 2.42639e-07
          15        1.05        1.05 2.70529e-07
          16        1.05        1.05 2.99324e-07
          17        1.05        1.05 3.29098e-07
          18        1.05        1.05  3.5976e-07
          19     1.05001        1.05 3.91302e-07
          20     1.05001        1.05 4.23715e-07
          21     1.05001        1.05 4.56954e-07
          22     1.05001        1.05  4.9104e-07
          23     1.05001        1.05 5.25928e-07
          24     1.05001        1.05 5.61593e-07
          25     1.05001        1.05  5.9804e-07
          26     1.05001        1.05 6.35221e-07
          27     1.05001        1.05 6.73147e-07
          28     1.05001        1.05 7.11805e-07
          29     1.05001        1.05 7.51153e-07
          30     1.05001        1.05 7.91199e-07
          31     1.05002     1.05001 8.31929e-07
          32     1.05002     1.05001 8.73332e-07
          33     1.05002     1.05001 9.15396e-07
          34     1.05002     1.05001 9.58112e-07
          35     1.05002     1.05001 1.00147e-06
          36     1.05002     1.05001 1.04546e-06
          37     1.05002     1.05001 1.09006e-06
          38     1.05002     1.05001 1.13529e-06
          39     1.05002     1.05001 1.18112e-06
          40     1.05003     1.05001 1.22755e-06
          41     1.05003     1.05001 1.27456e-06
          42     1.05003     1.05001 1.32216e-06
          43     1.05003     1.05001 1.37034e-06
          44     1.05003     1.05001 1.41909e-06
          45     1.05003     1.05001 1.46839e-06
          46     1.05003     1.05001 1.51825e-06
          47     1.05004     1.05001 1.56867e-06
          48     1.05004     1.05001 1.61962e-06
          49     1.05004     1.05001 1.67112e-06
          50     1.05004     1.05001 1.72315e-06
          51     1.05004     1.05001 1.77571e-06
          52     1.05004     1.05001 1.82879e-06
          53     1.05005     1.05002 1.88238e-06
          54     1.05005     1.05002 1.93649e-06
          55     1.05005     1.05002 1.99111e-06
          56     1.05005     1.05002 2.04623e-06
          57     1.05005     1.05002 2.10185e-06
          58     1.05005     1.05002 2.15797e-06
          59     1.05006     1.05002 2.21458e-06
          60     1.05006     1.05002 2.27167e-06
          61     1.05006     1.05002 2.32925e-06
          62     1.05006     1.05002  2.3873e-06
          63     1.05006     1.05002 2.44583e-06
          64     1.05007     1.05002 2.50483e-06
          65     1.05007     1.05002 2.56429e-06
          66     1.05007     1.05002 2.62423e-06
          67     1.05007     1.05002 2.68462e-06
          68     1.05007     1.05003 2.74547e-06
          69     1.05008     1.05003 2.80678e-06
          70     1.05008     1.05003 2.86853e-06
          71     1.05008     1.05003 2.93074e-06
          72     1.05008     1.05003 2.99339e-06
          73     1.05009     1.05003 3.05648e-06
          74     1.05009     1.05003 3.12002e-06
          75     1.05009     1.05003 3.18398e-06
          76     1.05009     1.05003 3.24839e-06
          77      1.0501     1.05003 3.31322e-06
          78      1.0501     1.05003 3.37849e-06
          79      1.0501     1.05003 3.44418e-06
          80      1.0501     1.05003 3.51029e-06
          81     1.05011     1.05004 3.57683e-06
          82     1.05011     1.05004 3.64378e-06
          83     1.05011     1.05004 3.71115e-06
          84     1.05011     1.05004 3.77894e-06
          85     1.05012     1.05004 3.84714e-06
          86     1.05012     1.05004 3.91574e-06
          87     1.05012     1.05004 3.98476e-06
          88     1.05013     1.05004 4.05418e-06
          89     1.05013     1.05004 4.12401e-06
          90     1.05013     1.05004 4.19424e-06
          91     1.05013     1.05005 4.26486e-06
          92     1.05014     1.05005 4.33589e-06
          93     1.05014     1.05005 4.40731e-06
          94     1.05014     1.05005 4.47912e-06
          95     1.05015     1.05005 4.55133e-06
          96     1.05015     1.05005 4.62393e-06
          97     1.05015     1.05005 4.69692e-06
          98     1.05016     1.05005 4.77029e-06
          99     1.05016     1.05005 4.84405e-06
         100     1.05016     1.05005  4.9182e-06
         101     1.05017     1.05006 4.99272e-06
         102     1.05017     1.05006 5.06764e-06
         103     1.05017     1.05006 5.14294e-06
         104     1.05018     1.05006 5.21863e-06
         105     1.05018     1.05006 5.29471e-06
         106     1.05018     1.05006 5.37117e-06
         107     1.05019     1.05006 5.44801e-06
         108     1.05019     1.05006 5.52523e-06
         109     1.05019     1.05007 5.60283e-06
         110      1.0502     1.05007  5.6808e-06
         111      1.0502     1.05007 5.75915e-06
         112     1.05021     1.05007 5.83787e-06
         113     1.05021     1.05007 5.91696e-06
         114     1.05021     1.05007 5.99642e-06
         115     1.05022     1.05007 6.07625e-06
         116     1.05022     1.05007 6.15644e-06
         117     1.05022     1.05008   6.237e-06
         118     1.05023     1.05008 6.31792e-06
         119     1.05023     1.05008  6.3992e-06
         120     1.05024     1.05008 6.48085e-06
         121     1.05024     1.05008 6.56286e-06
         122     1.05024     1.05008 6.64524e-06
         123     1.05025     1.05008 6.72798e-06
         124     1.05025     1.05008 6.81108e-06
         125     1.05026     1.05009 6.89454e-06
         126     1.05026     1.05009 6.97835e-06
         127     1.05027     1.05009 7.06253e-06
         128     1.05027     1.05009 7.14706e-06
         129     1.05027     1.05009 7.23194e-06
         130     1.05028     1.05009 7.31718e-06
         131     1.05028     1.05009 7.40276e-06
         132     1.05029      1.0501  7.4887e-06
         133     1.05029      1.0501 7.57499e-06
         134      1.0503      1.0501 7.66162e-06
         135      1.0503      1.0501  7.7486e-06
         136      1.0503      1.0501 7.83593e-06
         137     1.05031      1.0501 7.92361e-06
         138     1.05031      1.0501 8.01165e-06
         139     1.05032     1.05011 8.10005e-06
         140     1.05032     1.05011 8.18881e-06
         141     1.05033     1.05011 8.27794e-06
         142     1.05033     1.05011 8.36742e-06
         143     1.05034     1.05011 8.45726e-06
         144     1.05034     1.05011 8.54746e-06
         145     1.05035     1.05012 8.63802e-06
         146     1.05035     1.05012 8.72894e-06
         147     1.05036     1.05012 8.82022e-06
         148     1.05036     1.05012 8.91185e-06
         149     1.05037     1.05012 9.00385e-06
         150     1.05037     1.05012 9.09619e-06
         151     1.05038     1.05013 9.18889e-06
         152     1.05038     1.05013 9.28196e-06
         153     1.05039     1.05013 9.37538e-06
         154     1.05039     1.05013 9.46916e-06
         155      1.0504     1.05013 9.56329e-06
         156      1.0504     1.05013 9.65778e-06
         157     1.05041     1.05014 9.75263e-06
         158     1.05041     1.05014 9.84782e-06
         159     1.05042     1.05014 9.94337e-06
         160     1.05042     1.05014 1.00393e-05
         161     1.05043     1.05014 1.01355e-05
         162     1.05044     1.05014 1.02321e-05
         163     1.05044     1.05015  1.0329e-05
         164     1.05045     1.05015 1.04263e-05
         165     1.05045     1.05015  1.0524e-05
         166     1.05046     1.05015  1.0622e-05
         167     1.05046     1.05015 1.07203e-05
         168     1.05047     1.05016  1.0819e-05
         169     1.05047     1.05016  1.0918e-05
         170     1.05048     1.05016 1.10174e-05
         171     1.05049     1.05016 1.11171e-05
         172     1.05049     1.05016 1.12172e-05
         173      1.0505     1.05017 1.13176e-05
         174      1.0505     1.05017 1.14184e-05
         175     1.05051     1.05017 1.15195e-05
         176     1.05052     1.05017 1.16209e-05
         177     1.05052     1.05017 1.17227e-05
         178     1.05053     1.05018 1.18248e-05
         179     1.05053     1.05018 1.19273e-05
         180     1.05054     1.05018 1.20301e-05
         181     1.05055     1.05018 1.21333e-05
         182     1.05055     1.05018 1.22368e-05
         183     1.05056     1.05019 1.23407e-05
         184     1.05056     1.05019 1.24449e-05
         185     1.05057     1.05019 1.25495e-05
