           1  -0.0318372  -0.0318372           0
           2  -0.0318373  -0.0318373 2.66059e-08
           3  -0.0318374  -0.0318373 4.77842e-08
           4  -0.0318376  -0.0318374  7.1207e-08
           5  -0.0318378  -0.0318375 9.69855e-08
           6  -0.0318381  -0.0318376 1.25002e-07
           7  -0.0318384  -0.0318377 1.55121e-07
           8  -0.0318388  -0.0318378  1.8722e-07
           9  -0.0318392   -0.031838 2.21191e-07
          10  -0.0318397  -0.0318382 2.56942e-07
          11  -0.0318402  -0.0318384 2.94389e-07
          12  -0.0318408  -0.0318386  3.3346e-07
          13  -0.0318414  -0.0318388 3.74092e-07
          14  -0.0318421   -0.031839 4.16227e-07
          15  -0.0318428  -0.0318393 4.59814e-07
          16  -0.0318436  -0.0318395 5.04805e-07
          17  -0.0318444  -0.0318398 5.51158e-07
          18  -0.0318453  -0.0318401 5.98834e-07
          19  -0.0318462  -0.0318405 6.47798e-07
          20  -0.0318472  -0.0318408 6.98015e-07
          21  -0.0318482  -0.0318412 7.49455e-07
          22  -0.0318493  -0.0318415 8.02089e-07
          23  -0.0318504  -0.0318419 8.55892e-07
          24  -0.0318516  -0.0318423 9.10837e-07
          25  -0.0318529  -0.0318427 9.66901e-07
          26  -0.0318541  -0.0318432 1.02406e-06
          27  -0.0318555  -0.0318436  1.0823e-06
          28  -0.0318568  -0.0318441 1.14159e-06
          29  -0.0318583  -0.0318446 1.20193e-06
          30  -0.0318597  -0.0318451 1.26328e-06
          31  -0.0318612  -0.0318456 1.32563e-06
          32  -0.0318628  -0.0318462 1.38898e-06
          33  -0.0318644  -0.0318467 1.45329e-06
          34  -0.0318661  -0.0318473 1.51857e-06
          35  -0.0318678  -0.0318479 1.58478e-06
          36  -0.0318696  -0.0318485 1.65193e-06
          37  -0.0318714  -0.0318491 1.71999e-06
          38  -0.0318733  -0.0318497 1.78896e-06
          39  -0.0318752  -0.0318504 1.85883e-06
          40  -0.0318772  -0.0318511 1.92957e-06
          41  -0.0318792  -0.0318517 2.00119e-06
          42  -0.0318813  -0.0318524 2.07367e-06
          43  -0.0318834  -0.0318532   2.147e-06
          44  -0.0318856  -0.0318539 2.22117e-06
          45  -0.0318878  -0.0318547 2.29617e-06
          46  -0.0318901  -0.0318554   2.372e-06
          47  -0.0318924  -0.0318562 2.44864e-06
          48  -0.0318948   -0.031857 2.52608e-06
          49  -0.0318972  -0.0318578 2.60432e-06
          50  -0.0318997  -0.0318587 2.68336e-06
          51  -0.0319022  -0.0318595 2.76317e-06
          52  -0.0319048  -0.0318604 2.84376e-06
          53  -0.0319074  -0.0318613 2.92512e-06
          54  -0.0319101  -0.0318622 3.00723e-06
          55  -0.0319128  -0.0318631  3.0901e-06
          56  -0.0319156   -0.031864 3.17372e-06
          57  -0.0319184   -0.031865 3.25808e-06
          58  -0.0319213   -0.031866 3.34317e-06
          59  -0.0319242   -0.031867 3.42899e-06
          60  -0.0319272   -0.031868 3.51553e-06
          61  -0.0319302   -0.031869 3.60279e-06
          62  -0.0319332    -0.03187 3.69076e-06
          63  -0.0319364  -0.0318711 3.77944e-06
          64  -0.0319395  -0.0318721 3.86881e-06
          65  -0.0319428  -0.0318732 3.95889e-06
          66   -0.031946  -0.0318743 4.04965e-06
          67  -0.0319493  -0.0318754 4.14109e-06
          68  -0.0319527  -0.0318766 4.23322e-06
          69  -0.0319561  -0.0318777 4.32603e-06
          70  -0.0319596  -0.0318789  4.4195e-06
          71  -0.0319631  -0.0318801 4.51364e-06
          72  -0.0319667  -0.0318813 4.60845e-06
          73  -0.0319703  -0.0318825 4.70391e-06
          74   -0.031974  -0.0318838 4.80003e-06
          75  -0.0319777   -0.031885 4.89679e-06
          76  -0.0319815  -0.0318863  4.9942e-06
          77  -0.0319853  -0.0318876 5.09226e-06
          78  -0.0319892  -0.0318889 5.19095e-06
          79  -0.0319931  -0.0318902 5.29028e-06
          80  -0.0319971  -0.0318915 5.39024e-06
          81  -0.0320011  -0.0318929 5.49083e-06
          82  -0.0320052  -0.0318942 5.59204e-06
          83  -0.0320093  -0.0318956 5.69387e-06
          84  -0.0320135   -0.031897 5.79632e-06
          85  -0.0320177  -0.0318985 5.89939e-06
          86   -0.032022  -0.0318999 6.00306e-06
          87  -0.0320263  -0.0319013 6.10735e-06
          88  -0.0320307  -0.0319028 6.21224e-06
          89  -0.0320351  -0.0319043 6.31773e-06
          90  -0.0320396  -0.0319058 6.42381e-06
          91  -0.0320441  -0.0319073  6.5305e-06
          92  -0.0320487  -0.0319089 6.63778e-06
          93  -0.0320533  -0.0319104 6.74565e-06
          94   -0.032058   -0.031912 6.85411e-06
          95  -0.0320627  -0.0319136 6.96315e-06
          96  -0.0320675  -0.0319152 7.07278e-06
          97  -0.0320723  -0.0319168 7.18298e-06
          98  -0.0320772  -0.0319184 7.29376e-06
          99  -0.0320821  -0.0319201 7.40512e-06
         100  -0.0320871  -0.0319217 7.51705e-06
         101  -0.0320945  -0.0319235 7.63474e-06
         102  -0.0320996  -0.0319252 7.75271e-06
         103  -0.0321047  -0.0319269 7.87098e-06
         104  -0.0321099  -0.0319287 7.98955e-06
         105  -0.0321152  -0.0319305 8.10845e-06
         106  -0.0321205  -0.0319323 8.22768e-06
         107  -0.0321258  -0.0319341 8.34725e-06
         108  -0.0321312  -0.0319359 8.46718e-06
         109  -0.0321366  -0.0319377 8.58747e-06
         110  -0.0321421  -0.0319396 8.70813e-06
         111  -0.0321477  -0.0319415 8.82918e-06
