           1       -0.84       -0.84           0
           2       -0.84       -0.84           0
           3       -0.84       -0.84           0
           4       -0.84       -0.84           0
           5       -0.84       -0.84        -nan
           6       -0.84       -0.84           0
           7       -0.84       -0.84        -nan
           8       -0.84       -0.84        -nan
           9       -0.84       -0.84        -nan
          10       -0.84       -0.84        -nan
          11       -0.84       -0.84        -nan
          12       -0.92   -0.846667  0.00666667
          13       -0.92   -0.852308  0.00833235
          14       -0.92   -0.857143  0.00910431
          15       -0.92   -0.861333  0.00945499
          16       -0.92      -0.865  0.00957427
          17       -0.92   -0.868235  0.00955769
          18       -0.92   -0.871111  0.00945885
          19       -0.92   -0.873684  0.00930982
          20       -0.92      -0.876  0.00913063
          21       -0.92   -0.878095  0.00893413
          22       -0.92       -0.88  0.00872872
          23       -0.92   -0.881739  0.00851996
          24       -0.92   -0.883333  0.00831157
          25       -0.92     -0.8848  0.00810596
          26       -0.92   -0.886154  0.00790476
          27       -0.92   -0.887407  0.00770896
          28       -0.92   -0.888571  0.00751919
          29       -0.92   -0.889655  0.00733577
          30       -0.92   -0.890667  0.00715884
          31       -0.92   -0.891613  0.00698842
          32       -0.92     -0.8925  0.00682441
          33       -0.92   -0.893333  0.00666667
          34       -0.92   -0.894118    0.006515
          35       -0.92   -0.894857  0.00636919
          36       -0.92   -0.895556  0.00622902
          37       -0.92   -0.896216  0.00609425
          38       -0.92   -0.896842  0.00596463
          39       -0.92   -0.897436  0.00583995
          40       -0.92      -0.898  0.00571996
          41       -0.92   -0.898537  0.00560445
          42       -0.92   -0.899048  0.00549321
          43       -0.84   -0.897674  0.00553692
          44       -0.92   -0.898182  0.00543336
          45       -0.92   -0.898667  0.00533333
          46       -0.92    -0.89913  0.00523668
          47       -0.92   -0.899574  0.00514325
          48       -0.92        -0.9  0.00505291
          49       -0.92   -0.900408  0.00496552
          50       -0.92     -0.9008  0.00488095
          51       -0.92   -0.901176  0.00479908
          52       -0.92   -0.901538  0.00471978
          53       -0.92   -0.901887  0.00464296
          54       -0.92   -0.902222   0.0045685
          55       -0.92   -0.902545   0.0044963
          56       -0.92   -0.902857  0.00442627
          57       -0.92   -0.903158  0.00435831
          58       -0.92   -0.903448  0.00429234
          59       -0.92   -0.903729  0.00422828
          60       -0.92      -0.904  0.00416605
          61       -0.84   -0.902951  0.00422938
          62       -0.84   -0.901935   0.0042827
          63       -0.84   -0.900952  0.00432733
          64       -0.84        -0.9  0.00436436
          65       -0.84   -0.899077  0.00439473
          66       -0.84   -0.898182  0.00441923
          67       -0.84   -0.897313  0.00443855
          68       -0.84   -0.896471  0.00445327
          69       -0.92   -0.896812  0.00440149
          70       -0.92   -0.897143  0.00435078
          71       -0.92   -0.897465  0.00430113
          72          -1   -0.898889  0.00447369
          73          -1   -0.900274  0.00462429
          74          -1   -0.901622  0.00475629
          75          -1   -0.902933  0.00487233
          76          -1   -0.904211  0.00497454
          77          -1   -0.905455  0.00506467
          78          -1   -0.906667  0.00514416
          79          -1   -0.907848  0.00521424
          80          -1      -0.909  0.00527593
          81       -0.92   -0.909136  0.00521216
          82          -1   -0.910244  0.00526611
          83          -1   -0.911325  0.00531348
          84          -1   -0.912381  0.00535493
          85          -1   -0.913412  0.00539102
          86          -1   -0.914419  0.00542226
          87          -1   -0.915402   0.0054491
          88          -1   -0.916364  0.00547193
          89          -1   -0.917303  0.00549111
          90          -1   -0.918222  0.00550695
          91          -1   -0.919121  0.00551975
          92          -1       -0.92  0.00552975
          93          -1    -0.92086  0.00553719
          94          -1   -0.921702  0.00554229
          95          -1   -0.922526  0.00554523
          96          -1   -0.923333  0.00554619
          97          -1   -0.924124  0.00554533
          98          -1   -0.924898   0.0055428
          99          -1   -0.925657  0.00553872
         100          -1     -0.9264  0.00553322
         101          -1   -0.927129  0.00552642
         102          -1   -0.927843  0.00551841
         103          -1   -0.928544  0.00550929
         104          -1   -0.929231  0.00549916
         105          -1   -0.929905  0.00548807
         106          -1   -0.930566  0.00547613
         107          -1   -0.931215  0.00546338
         108          -1   -0.931852   0.0054499
         109          -1   -0.932477  0.00543575
         110          -1   -0.933091  0.00542097
         111          -1   -0.933694  0.00540562
         112          -1   -0.934286  0.00538975
         113          -1   -0.934867  0.00537341
         114          -1   -0.935439  0.00535662
         115          -1      -0.936  0.00533943
         116          -1   -0.936552  0.00532188
         117          -1   -0.937094  0.00530399
         118          -1   -0.937627   0.0052858
         119          -1   -0.938151  0.00526734
         120          -1   -0.938667  0.00524863
         121          -1   -0.939174  0.00522969
         122          -1   -0.939672  0.00521056
         123          -1   -0.940163  0.00519124
         124          -1   -0.940645  0.00517177
         125          -1    -0.94112  0.00515216
         126          -1   -0.941587  0.00513242
         127          -1   -0.942047  0.00511258
         128          -1     -0.9425  0.00509265
         129          -1   -0.942946  0.00507264
         130          -1   -0.943385  0.00505256
         131          -1   -0.943817  0.00503244
         132          -1   -0.944242  0.00501227
         133          -1   -0.944662  0.00499207
         134          -1   -0.945075  0.00497186
         135          -1   -0.945481  0.00495164
         136          -1   -0.945882  0.00493141
         137          -1   -0.946277   0.0049112
         138          -1   -0.946667    0.004891
         139          -1    -0.94705  0.00487082
         140          -1   -0.947429  0.00485067
         141          -1   -0.947801  0.00483056
         142          -1   -0.948169  0.00481048
         143          -1   -0.948531  0.00479046
         144          -1   -0.948889  0.00477048
         145          -1   -0.949241  0.00475056
         146          -1   -0.949589   0.0047307
         147          -1   -0.949932  0.00471091
         148          -1    -0.95027  0.00469119
         149          -1   -0.950604  0.00467153
         150          -1   -0.950933  0.00465196
         151          -1   -0.951258  0.00463246
         152          -1   -0.951579  0.00461304
         153          -1   -0.951895   0.0045937
         154          -1   -0.952208  0.00457445
         155          -1   -0.952516  0.00455529
         156          -1   -0.952821  0.00453622
         157          -1   -0.953121  0.00451724
         158          -1   -0.953418  0.00449836
         159          -1   -0.953711  0.00447957
         160          -1      -0.954  0.00446087
         161          -1   -0.954286  0.00444227
         162          -1   -0.954568  0.00442378
         163          -1   -0.954847  0.00440538
         164          -1   -0.955122  0.00438708
         165          -1   -0.955394  0.00436889
         166          -1   -0.955663   0.0043508
         167          -1   -0.955928  0.00433281
         168          -1    -0.95619  0.00431492
         169          -1    -0.95645  0.00429714
         170       -0.92   -0.956235  0.00427716
         171       -0.92   -0.956023  0.00425736
         172          -1   -0.956279  0.00424025
         173          -1   -0.956532  0.00422323
         174          -1   -0.956782  0.00420632
         175          -1   -0.957029   0.0041895
         176          -1   -0.957273  0.00417277
         177          -1   -0.957514  0.00415615
         178          -1   -0.957753  0.00413962
         179          -1   -0.957989  0.00412319
         180          -1   -0.958222  0.00410686
         181          -1   -0.958453  0.00409062
         182          -1   -0.958681  0.00407448
         183          -1   -0.958907  0.00405844
         184          -1    -0.95913   0.0040425
         185          -1   -0.959351  0.00402665
         186          -1    -0.95957   0.0040109
         187          -1   -0.959786  0.00399525
         188          -1       -0.96   0.0039797
         189          -1   -0.960212  0.00396424
         190          -1   -0.960421  0.00394887
         191          -1   -0.960628  0.00393361
         192       -0.92   -0.960417  0.00391878
         193          -1   -0.960622  0.00390382
         194          -1   -0.960825  0.00388894
         195          -1   -0.961026  0.00387416
         196          -1   -0.961224  0.00385947
         197          -1   -0.961421  0.00384487
         198          -1   -0.961616  0.00383036
         199          -1   -0.961809  0.00381594
         200          -1      -0.962  0.00380161
         201          -1   -0.962189  0.00378737
         202          -1   -0.962376  0.00377322
         203          -1   -0.962562  0.00375916
         204          -1   -0.962745  0.00374519
         205          -1   -0.962927   0.0037313
         206          -1   -0.963107   0.0037175
         207          -1   -0.963285  0.00370379
         208          -1   -0.963462  0.00369017
         209          -1   -0.963636  0.00367663
         210          -1    -0.96381  0.00366317
         211          -1   -0.963981   0.0036498
         212          -1   -0.964151  0.00363652
         213          -1   -0.964319  0.00362331
         214          -1   -0.964486   0.0036102
         215          -1   -0.964651  0.00359716
         216          -1   -0.964815   0.0035842
         217          -1   -0.964977  0.00357133
         218          -1   -0.965138  0.00355854
         219          -1   -0.965297  0.00354583
         220          -1   -0.965455   0.0035332
         221          -1   -0.965611  0.00352065
         222          -1   -0.965766  0.00350817
         223          -1   -0.965919  0.00349578
         224          -1   -0.966071  0.00348346
         225          -1   -0.966222  0.00347122
         226          -1   -0.966372  0.00345906
         227          -1    -0.96652  0.00344697
         228          -1   -0.966667  0.00343496
         229          -1   -0.966812  0.00342302
         230          -1   -0.966957  0.00341116
         231          -1     -0.9671  0.00339937
         232          -1   -0.967241  0.00338766
         233          -1   -0.967382  0.00337602
         234          -1   -0.967521  0.00336445
         235          -1    -0.96766  0.00335295
         236          -1   -0.967797  0.00334152
         237          -1   -0.967932  0.00333017
         238          -1   -0.968067  0.00331888
         239          -1   -0.968201  0.00330767
         240          -1   -0.968333  0.00329652
         241          -1   -0.968465  0.00328544
         242          -1   -0.968595  0.00327443
         243          -1   -0.968724  0.00326349
         244          -1   -0.968852  0.00325261
         245          -1    -0.96898   0.0032418
         246          -1   -0.969106  0.00323106
         247          -1   -0.969231  0.00322038
         248          -1   -0.969355  0.00320977
         249          -1   -0.969478  0.00319922
         250          -1     -0.9696  0.00318874
         251          -1   -0.969721  0.00317831
         252          -1   -0.969841  0.00316796
         253          -1    -0.96996  0.00315766
         254          -1   -0.970079  0.00314743
         255          -1   -0.970196  0.00313725
         256          -1   -0.970313  0.00312714
         257          -1   -0.970428  0.00311709
         258          -1   -0.970543   0.0031071
         259          -1   -0.970656  0.00309717
         260          -1   -0.970769   0.0030873
         261          -1   -0.970881  0.00307749
         262          -1   -0.970992  0.00306773
         263          -1   -0.971103  0.00305804
         264          -1   -0.971212   0.0030484
         265          -1   -0.971321  0.00303881
         266          -1   -0.971429  0.00302929
         267          -1   -0.971536  0.00301982
         268          -1   -0.971642   0.0030104
         269          -1   -0.971747  0.00300104
         270          -1   -0.971852  0.00299174
         271          -1   -0.971956  0.00298249
         272          -1   -0.972059  0.00297329
         273          -1   -0.972161  0.00296415
         274          -1   -0.972263  0.00295505
         275          -1   -0.972364  0.00294602
         276          -1   -0.972464  0.00293703
         277          -1   -0.972563   0.0029281
         278          -1   -0.972662  0.00291921
         279          -1    -0.97276  0.00291038
         280          -1   -0.972857   0.0029016
         281          -1   -0.972954  0.00289287
         282          -1    -0.97305  0.00288419
         283          -1   -0.973145  0.00287555
         284          -1   -0.973239  0.00286697
         285          -1   -0.973333  0.00285844
         286          -1   -0.973427  0.00284995
         287          -1   -0.973519  0.00284151
         288          -1   -0.973611  0.00283312
         289          -1   -0.973702  0.00282478
         290          -1   -0.973793  0.00281648
         291          -1   -0.973883  0.00280823
         292          -1   -0.973973  0.00280002
         293          -1   -0.974061  0.00279186
         294          -1    -0.97415  0.00278375
         295          -1   -0.974237  0.00277568
         296          -1   -0.974324  0.00276766
         297          -1   -0.974411  0.00275968
         298          -1   -0.974497  0.00275174
         299          -1   -0.974582  0.00274385
         300          -1   -0.974667    0.002736
         301          -1   -0.974751  0.00272819
         302          -1   -0.974834  0.00272043
         303          -1   -0.974917  0.00271271
         304          -1      -0.975  0.00270503
         305          -1   -0.975082  0.00269739
         306          -1   -0.975163  0.00268979
         307          -1   -0.975244  0.00268224
         308          -1   -0.975325  0.00267472
         309          -1   -0.975405  0.00266725
