           1	    0.037248	    0.037248	           0
           2	    0.045004	    0.041126	    0.003878
           3	    0.038308	   0.0401867	  0.00242803
           4	    0.034996	    0.038889	  0.00215211
           5	    0.046776	   0.0404664	  0.00229503
           6	    0.038836	   0.0401947	  0.00189348
           7	    0.033924	   0.0392989	  0.00183395
           8	    0.054976	   0.0412585	  0.00252245
           9	    0.037592	   0.0408511	  0.00226158
          10	    0.039536	   0.0407196	  0.00202709
          11	    0.048396	   0.0414175	  0.00196189
          12	    0.035972	   0.0409637	  0.00184754
          13	    0.040048	   0.0408932	  0.00170095
          14	    0.037496	   0.0406506	  0.00159336
          15	    0.042144	   0.0407501	  0.00148668
          16	      0.0466	   0.0411157	  0.00143792
          17	    0.034944	   0.0407527	  0.00139863
          18	    0.046084	   0.0410489	  0.00135149
          19	    0.029844	   0.0404592	  0.00140785
          20	    0.033976	    0.040135	  0.00137438
          21	    0.035212	   0.0399006	  0.00132815
          22	    0.040664	   0.0399353	  0.00126682
          23	    0.030324	   0.0395174	  0.00128059
          24	    0.031156	    0.039169	   0.0012746
          25	    0.039932	   0.0391995	  0.00122294
          26	    0.046192	   0.0394685	  0.00120535
          27	    0.047872	   0.0397797	  0.00120088
          28	    0.035504	    0.039627	  0.00116723
          29	    0.040952	   0.0396727	  0.00112719
          30	    0.036512	   0.0395673	  0.00109405
          31	     0.03078	   0.0392839	  0.00109548
          32	     0.04156	    0.039355	  0.00106308
          33	    0.030768	   0.0390948	  0.00106271
          34	      0.0339	    0.038942	  0.00104224
          35	      0.0429	   0.0390551	  0.00101832
          36	    0.036804	   0.0389926	 0.000991604
          37	    0.043736	   0.0391208	 0.000972915
          38	    0.034732	   0.0390053	 0.000953983
          39	    0.033812	   0.0388721	 0.000938693
          40	    0.034156	   0.0387542	  0.00092249
          41	    0.036292	   0.0386941	 0.000901711
          42	      0.0535	   0.0390467	 0.000947964
          43	    0.036888	   0.0389965	 0.000927016
          44	     0.03394	   0.0388815	 0.000912964
          45	      0.0316	   0.0387197	 0.000906996
          46	    0.036444	   0.0386703	 0.000888438
          47	    0.044388	   0.0387919	 0.000877801
          48	    0.043684	   0.0388938	 0.000865341
          49	     0.03926	   0.0389013	  0.00084753
          50	    0.038892	   0.0389011	 0.000830407
          51	    0.046076	   0.0390418	  0.00082603
          52	    0.033956	    0.038944	 0.000815872
          53	    0.030208	   0.0387792	 0.000817128
          54	    0.035832	   0.0387246	 0.000803708
          55	    0.039996	   0.0387477	 0.000789299
          56	    0.029796	   0.0385879	 0.000791388
          57	     0.03352	   0.0384989	 0.000782448
          58	    0.033168	    0.038407	 0.000774314
          59	     0.04598	   0.0385354	 0.000771824
          60	    0.045748	   0.0386556	 0.000768314
          61	    0.032164	   0.0385492	 0.000763071
          62	    0.031356	   0.0384332	 0.000759575
          63	    0.047624	    0.038579	 0.000761525
          64	    0.037612	   0.0385639	 0.000749684
          65	    0.042996	   0.0386321	 0.000741204
          66	    0.034884	   0.0385753	 0.000732093
          67	    0.032264	   0.0384811	  0.00072721
          68	    0.029232	   0.0383451	 0.000729233
          69	    0.040936	   0.0383827	 0.000719567
          70	    0.029692	   0.0382585	 0.000719998
          71	    0.039628	   0.0382778	 0.000710047
          72	    0.038384	   0.0382793	 0.000700117
          73	     0.03672	   0.0382579	  0.00069079
          74	    0.051832	   0.0384414	  0.00070565
          75	    0.043376	   0.0385071	  0.00069928
          76	    0.041932	   0.0385522	 0.000691488
          77	      0.0437	   0.0386191	 0.000685715
          78	     0.03412	   0.0385614	  0.00067932
          79	     0.04756	   0.0386753	  0.00068027
          80	    0.029588	   0.0385617	  0.00068125
          81	    0.031728	   0.0384773	 0.000678056
          82	    0.037508	   0.0384655	  0.00066984
          83	    0.037508	    0.038454	 0.000661821
          84	    0.042852	   0.0385063	 0.000655987
          85	    0.025872	   0.0383577	 0.000665047
          86	     0.03076	   0.0382693	  0.00066318
          87	    0.026052	   0.0381289	 0.000670386
          88	      0.0447	   0.0382036	 0.000666917
          89	    0.042928	   0.0382567	 0.000661515
          90	    0.045544	   0.0383376	 0.000659116
          91	    0.039608	   0.0383516	 0.000651982
          92	    0.035528	   0.0383209	 0.000645586
          93	     0.03746	   0.0383117	 0.000638674
          94	    0.032116	   0.0382457	 0.000635271
          95	    0.030652	   0.0381658	 0.000633611
          96	    0.038212	   0.0381663	 0.000626976
          97	    0.032552	   0.0381084	 0.000623173
          98	    0.046972	   0.0381989	 0.000623377
          99	    0.032844	   0.0381448	 0.000619414
         100	    0.031112	   0.0380744	 0.000617209
